timestamp,wind_speed,anomaly_score,signal_active_power,signal_wind_speed,signal_rotor_speed,signal_pitch_angle,signal_ambient_temperature
2022-04-30 13:20:00,2.5,2.154651223,-0.004926829268,2.5,0.3,24,22
2022-04-30 13:30:00,2.2,2.008752035,-0.00443902439,2.2,0.8,24,23
2022-04-30 13:40:00,1.7000000000000002,2.368984972,-0.003268292683,1.7,0,24,24
2022-04-30 13:50:00,1.2,2.407115756,-0.002731707317,1.2,0,24,24
2022-04-30 14:00:00,1.5,2.487283563,-0.002146341463,1.5,0,24,25
2022-04-30 14:10:00,5.7,1.905635757,0.0836097561,5.7,5.9,12.8,22
2022-04-30 14:20:00,5.0,1.264912563,0.1102926829,5,11.3,-1.1,22
2022-04-30 14:30:00,5.4,1.266101181,0.1289756098,5.4,11.4,-1.3,22
2022-04-30 14:40:00,5.6,1.203821974,0.1553658537,5.6,11.6,-1.5,22
2022-04-30 14:50:00,4.8,1.339024586,0.08404878049,4.8,11.2,-0.9,22
2022-04-30 15:00:00,5.1,1.269960138,0.1123414634,5.1,11.3,-1.1,22
2022-04-30 15:10:00,4.9,1.305893418,0.09487804878,4.9,11.2,-1,22
2022-04-30 15:20:00,4.4,1.434956735,0.07224390244,4.4,11.1,-0.6,23
2022-04-30 15:30:00,4.1,1.569016791,0.03575609756,4.1,11.1,-0.1,23
2022-04-30 15:40:00,4.4,1.453561743,0.06653658537,4.4,11.1,-0.6,23
2022-04-30 15:50:00,4.1,1.555351478,0.03965853659,4.1,11.1,-0.3,23
2022-04-30 16:00:00,4.1,1.564726466,0.03687804878,4.1,11.1,-0.2,23
2022-04-30 16:10:00,4.2,1.274474366,0.04843902439,4.2,9.7,4.4,23
2022-04-30 16:20:00,4.5,1.47618169,0.06058536585,4.5,11.1,-0.6,23
2022-04-30 16:30:00,5.0,1.454504976,0.08590243902,5,11.3,-1,23
2022-04-30 16:40:00,4.6,1.460655299,0.07,4.6,11.2,-0.7,23
2022-04-30 16:50:00,4.7,1.467786623,0.07029268293,4.7,11.2,-0.8,23
2022-04-30 17:00:00,4.6,1.464710634,0.07848780488,4.6,11.4,-0.4,23
2022-04-30 17:10:00,5.1,1.404759784,0.1048292683,5.1,11.5,-0.9,23
2022-04-30 17:20:00,5.2,1.359252958,0.1180487805,5.2,11.4,-1.2,23
2022-04-30 17:30:00,5.4,1.346464153,0.1336585366,5.4,11.6,-1.4,23
2022-04-30 17:40:00,5.2,1.391787848,0.1112682927,5.2,11.4,-1.3,23
2022-04-30 17:50:00,4.8,1.363079447,0.09951219512,4.8,11.2,-0.9,23
2022-04-30 18:00:00,4.4,1.482735093,0.05795121951,4.4,11.1,-0.5,23
2022-04-30 18:10:00,5.2,1.392258119,0.1091219512,5.2,11.3,-1.2,23
2022-04-30 18:20:00,4.7,1.427645475,0.08034146341,4.7,11.2,-0.8,23
2022-04-30 18:30:00,4.4,1.464989491,0.06302439024,4.4,11.1,-0.5,23
2022-04-30 18:40:00,4.8,1.360238216,0.1002926829,4.8,11.2,-0.9,23
2022-04-30 18:50:00,4.9,1.370493271,0.100195122,4.9,11.2,-1,23
2022-04-30 19:00:00,5.6,1.242738117,0.1473170732,5.6,11.6,-1.5,22
2022-04-30 19:10:00,5.3,1.202641448,0.1374146341,5.3,11.3,-1.4,22
2022-04-30 19:20:00,5.4,1.216773673,0.1413658537,5.4,11.5,-1.4,22
2022-04-30 19:30:00,5.4,1.19612479,0.1459512195,5.4,11.5,-1.4,22
2022-04-30 19:40:00,4.5,1.377665752,0.0647804878,4.5,11.1,-0.6,22
2022-04-30 19:50:00,3.9,1.521518817,0.03429268293,3.9,11.1,0,22
2022-04-30 20:00:00,4.0,1.478730056,0.04307317073,4,11.1,-0.2,22
2022-04-30 20:10:00,3.9,1.511012246,0.03746341463,3.9,11.1,-0.1,22
2022-04-30 20:20:00,3.4,1.704329253,0.01463414634,3.4,11.1,0.7,22
2022-04-30 20:30:00,3.6,1.612727884,0.02575609756,3.6,11.1,0.3,22
2022-04-30 20:40:00,4.4,1.36818044,0.06687804878,4.4,11.1,-0.5,22
2022-04-30 20:50:00,3.3,1.426130937,0.003707317073,3.3,9.6,6.3,21
2022-04-30 21:00:00,3.0,1.02515702,-0.004975609756,3,6.7,13.7,21
2022-04-30 21:10:00,3.5,0.9376847541,0.008585365854,3.5,7.3,10.2,21
2022-04-30 21:20:00,3.1,1.505501227,0.003317073171,3.1,10.1,3.5,20
2022-04-30 21:30:00,3.2,1.66456891,0.005756097561,3.2,11,0.6,20
2022-04-30 21:40:00,3.2,0.959711525,-0.004829268293,3.2,4.3,20.3,20
2022-04-30 21:50:00,3.0,1.315969264,-0.004536585366,3,2.4,24,20
2022-04-30 22:00:00,2.9,1.334670919,-0.004682926829,2.9,2.3,24,20
2022-04-30 22:10:00,3.0,1.348741112,-0.004585365854,3,2.3,24,20
2022-04-30 22:20:00,3.1,1.333000239,-0.004536585366,3.1,2.4,24,20
2022-04-30 22:30:00,3.1,1.367436375,-0.004487804878,3.1,2.3,24,20
2022-04-30 22:40:00,3.9,1.148050164,0.01224390244,3.9,9.4,3.8,19
2022-04-30 22:50:00,3.9,1.429954715,0.03409756098,3.9,11.1,-0.1,19
2022-04-30 23:00:00,3.5,1.573624578,0.01585365854,3.5,11.1,0.3,19
2022-04-30 23:10:00,3.1,1.047469719,-0.001317073171,3.1,7.5,12.2,19
2022-04-30 23:20:00,2.5,1.396978673,-0.004487804878,2.5,1.9,24,19
2022-04-30 23:30:00,2.9,1.402823152,-0.004634146341,2.9,2,24,19
2022-04-30 23:40:00,3.2,1.325052259,-0.004536585366,3.2,2.4,24,19
2022-04-30 23:50:00,2.3,1.581410941,-0.004536585366,2.3,1.3,24,19
2022-05-01 00:00:00,2.0,1.923594268,-0.00443902439,2,0.3,24,19
2022-05-01 00:10:00,2.1,2.054566632,-0.004341463415,2.1,0,24,19
2022-05-01 00:20:00,2.4,2.112692871,-0.004341463415,2.4,0,24,19
2022-05-01 00:30:00,2.6,2.165728082,-0.003414634146,2.6,0,24,19
2022-05-01 00:40:00,3.3,1.590326907,-0.003707317073,3.3,1.8,24,19
2022-05-01 00:50:00,3.4,1.307540915,-0.00312195122,3.4,2.6,24,19
2022-05-01 01:00:00,3.7,1.258070182,0.02034146341,3.7,10.1,2.2,19
2022-05-01 01:10:00,3.8,1.468146653,0.02853658537,3.8,11.1,0.1,19
2022-05-01 01:20:00,3.7,1.510647079,0.02,3.7,11.1,0.1,19
2022-05-01 01:30:00,3.3,1.658754986,0.00912195122,3.3,11.1,0.6,19
2022-05-01 01:40:00,2.9,1.016775205,-0.003707317073,2.9,3.7,21.3,18
2022-05-01 01:50:00,2.2,1.774425452,-0.003317073171,2.2,0.7,24,18
2022-05-01 02:00:00,3.2,1.341201951,-0.003658536585,3.2,2.4,23.6,18
2022-05-01 02:10:00,3.9,1.450735244,0.01756097561,3.9,10.9,-0.1,18
2022-05-01 02:20:00,3.7,1.529994675,0.02141463415,3.7,11.1,0.2,18
