timestamp,wind_speed,anomaly_score,signal_active_power,signal_wind_speed,signal_rotor_speed,signal_pitch_angle,signal_ambient_temperature
2022-06-28 15:40:00,5.7,1.728709776,0.1884878049,5.7,12.3,-1.2,28
2022-06-28 15:50:00,7.2,1.544410136,0.3516097561,7.2,13.3,-1.9,28
2022-06-28 16:00:00,6.2,1.662689748,0.2234146341,6.2,12.5,-1.5,28
2022-06-28 16:10:00,6.6,1.776926964,0.222195122,6.6,12.7,-1.8,28
2022-06-28 16:20:00,7.3,1.521516545,0.3077073171,7.3,13.5,-2.1,27
2022-06-28 16:30:00,7.1,1.463826604,0.3055609756,7.1,13.3,-2,27
2022-06-28 16:40:00,7.1,1.489908134,0.2957560976,7.1,13.2,-2,27
2022-06-28 16:50:00,6.3,1.822749459,0.1899512195,6.3,12.4,-1.8,28
2022-06-28 17:00:00,6.4,1.658673587,0.2341463415,6.4,12.5,-1.8,28
2022-06-28 17:10:00,6.9,1.619904157,0.2834146341,6.9,13,-1.8,28
2022-06-28 17:20:00,7.8,1.53379992,0.4111707317,7.8,13.8,-2.1,28
2022-06-28 17:30:00,8.2,1.539633041,0.4562926829,8.2,14.1,-2,28
2022-06-28 17:40:00,8.6,1.549087694,0.4835609756,8.6,14.4,-2,28
2022-06-28 17:50:00,7.7,1.553481132,0.3851707317,7.7,13.8,-2.1,28
2022-06-28 18:00:00,7.7,1.626672258,0.360195122,7.7,14,-2.2,28
2022-06-28 18:10:00,6.2,1.891874764,0.1993658537,6.2,12.5,-1.7,29
2022-06-28 18:20:00,4.8,2.021280014,0.08117073171,4.8,11.4,-0.8,29
2022-06-28 18:30:00,6.1,1.769874137,0.185804878,6.1,12.4,-1.6,28
2022-06-28 18:40:00,5.8,1.764586863,0.1656097561,5.8,12.1,-1.5,28
2022-06-28 18:50:00,6.0,1.898512238,0.1569756098,6,11.8,-1.8,28
2022-06-28 19:00:00,6.1,1.768423802,0.1851219512,6.1,12.2,-1.7,28
2022-06-28 19:10:00,6.4,1.766896248,0.2084390244,6.4,12.5,-1.8,28
2022-06-28 19:20:00,7.3,1.665902981,0.3097073171,7.3,13.6,-2.1,28
2022-06-28 19:30:00,7.5,1.465875629,0.345902439,7.5,13.8,-2.2,27
2022-06-28 19:40:00,7.5,1.558791524,0.319804878,7.5,13.8,-2.2,27
2022-06-28 19:50:00,7.2,1.502894162,0.3033658537,7.2,13.4,-2.1,27
2022-06-28 20:00:00,7.1,1.513883131,0.2917073171,7.1,13.3,-2,27
2022-06-28 20:10:00,6.7,1.499240872,0.2608292683,6.7,12.8,-2,27
2022-06-28 20:20:00,6.5,1.565233199,0.2296585366,6.5,12.6,-1.9,27
2022-06-28 20:30:00,7.0,1.299329876,0.3007317073,7,13.1,-2,26
2022-06-28 20:40:00,7.4,1.293178211,0.3502439024,7.4,13.7,-2.1,26
2022-06-28 20:50:00,6.5,1.393678733,0.2371707317,6.5,12.5,-1.9,26
2022-06-28 21:00:00,7.3,1.314247595,0.326097561,7.3,13.5,-2.1,26
2022-06-28 21:10:00,7.6,1.325409746,0.4068780488,7.6,14,-2.2,26
2022-06-28 21:20:00,6.2,1.326152496,0.2031219512,6.2,12.3,-1.7,25
2022-06-28 21:30:00,5.5,1.469413599,0.1266341463,5.5,11.6,-1.4,25
2022-06-28 21:40:00,6.4,1.154972715,0.2573170732,6.4,12.5,-1.8,25
2022-06-28 21:50:00,6.9,1.265625381,0.2713170732,6.9,13,-2,25
2022-06-28 22:00:00,5.4,1.432638309,0.126,5.4,11.5,-1.4,25
2022-06-28 22:10:00,7.6,1.414396134,0.3127804878,7.6,13.9,-2.2,25
2022-06-28 22:20:00,8.1,1.220485786,0.4048292683,8.1,14.4,-2.3,25
2022-06-28 22:30:00,8.7,1.183196675,0.480195122,8.7,14.7,-2.2,25
2022-06-28 22:40:00,8.6,1.224184799,0.5196097561,8.6,14.6,-2.2,25
2022-06-28 22:50:00,8.6,1.218746978,0.518,8.6,14.6,-2.2,25
2022-06-28 23:00:00,8.7,1.156896929,0.4857073171,8.7,14.6,-2.3,25
2022-06-28 23:10:00,8.2,1.34284318,0.5,8.2,14.5,-2.3,25
2022-06-28 23:20:00,8.1,1.332527592,0.4821463415,8.1,14.5,-2.2,25
2022-06-28 23:30:00,8.6,1.213758857,0.5174146341,8.6,14.6,-2.3,25
2022-06-28 23:40:00,7.8,1.186034771,0.4048292683,7.8,14.2,-2.2,25
2022-06-28 23:50:00,7.8,1.297561693,0.3617073171,7.8,14.3,-2.2,25
