timestamp,wind_speed,regime_bin,score,p_value,exceed,work_order_alarm,frozen
2022-05-27 13:00:00,9.645,bin3_8_12,1.503350792,,,0,0
2022-05-27 13:10:00,8.79,bin3_8_12,1.443292962,,,0,0
2022-05-27 13:20:00,8.417,bin3_8_12,1.478248275,,,0,0
2022-05-27 13:30:00,8.181,bin3_8_12,1.480638146,,,0,0
2022-05-27 13:40:00,8.534,bin3_8_12,1.482081979,,,0,0
2022-05-27 13:50:00,8.945,bin3_8_12,1.495441161,,,0,0
2022-05-27 14:00:00,9.446,bin3_8_12,1.521948578,,,0,0
2022-05-27 14:10:00,9.184,bin3_8_12,1.509905201,,,0,0
2022-05-27 14:20:00,9.174,bin3_8_12,1.501109333,,,0,0
2022-05-27 14:30:00,10.369,bin3_8_12,1.560843058,,,0,0
2022-05-27 14:40:00,10.925,bin3_8_12,1.619726502,,,0,0
2022-05-27 14:50:00,10.085,bin3_8_12,1.536324891,,,0,0
2022-05-27 15:00:00,9.921,bin3_8_12,1.507576619,,,0,0
2022-05-27 15:10:00,9.354,bin3_8_12,1.495634799,,,0,0
2022-05-27 15:20:00,9.251,bin3_8_12,1.494550882,,,0,0
2022-05-27 15:30:00,9.033,bin3_8_12,1.505255489,,,0,0
2022-05-27 15:40:00,9.868,bin3_8_12,1.542440005,,,0,0
2022-05-27 15:50:00,10.201,bin3_8_12,1.556978055,,,0,0
2022-05-27 16:00:00,9.445,bin3_8_12,1.51280583,,,0,0
2022-05-27 16:10:00,9.94,bin3_8_12,1.541553857,,,0,0
2022-05-27 16:20:00,11.135,bin3_8_12,1.653617001,,,0,0
2022-05-27 16:30:00,11.841,bin3_8_12,1.746766222,,,0,0
2022-05-27 16:40:00,11.151,bin3_8_12,1.624643164,,,0,0
2022-05-27 16:50:00,9.555,bin3_8_12,1.451295188,,,0,0
2022-05-27 17:00:00,11.541,bin3_8_12,2.712816137,,,0,0
2022-05-27 17:10:00,10.707,bin3_8_12,1.952439072,,,0,0
2022-05-27 17:20:00,10.7,bin3_8_12,1.540370596,,,0,0
2022-05-27 17:30:00,10.438,bin3_8_12,1.512195016,,,0,0
2022-05-27 17:40:00,10.85,bin3_8_12,1.565233265,,,0,0
2022-05-27 17:50:00,10.158,bin3_8_12,1.477118666,,,0,0
2022-05-27 18:00:00,11.062,bin3_8_12,1.588982662,,,0,0
2022-05-27 18:10:00,11.132,bin3_8_12,1.588355435,,,0,0
2022-05-27 18:20:00,10.762,bin3_8_12,1.543452576,,,0,0
2022-05-27 18:30:00,10.209,bin3_8_12,1.495113607,,,0,0
2022-05-27 18:40:00,9.558,bin3_8_12,1.442600346,,,0,0
2022-05-27 18:50:00,10.636,bin3_8_12,1.537493051,,,0,0
2022-05-27 19:00:00,9.753,bin3_8_12,1.493099141,,,0,0
2022-05-27 19:10:00,8.496,bin3_8_12,1.44486826,,,0,0
2022-05-27 19:20:00,9.609,bin3_8_12,1.481080277,,,0,0
2022-05-27 19:30:00,9.024,bin3_8_12,1.423235916,,,0,0
2022-05-27 19:40:00,8.915,bin3_8_12,1.398037584,,,0,0
2022-05-27 19:50:00,11.055,bin3_8_12,1.569732434,,,0,0
2022-05-27 20:00:00,10.628,bin3_8_12,1.531321867,,,0,0
2022-05-27 20:10:00,10.689,bin3_8_12,1.541482405,,,0,0
2022-05-27 20:20:00,11.047,bin3_8_12,1.567603373,,,0,0
2022-05-27 20:30:00,9.943,bin3_8_12,1.483769949,,,0,0
2022-05-27 20:40:00,9.964,bin3_8_12,1.557187797,,,0,0
2022-05-27 20:50:00,9.651,bin3_8_12,3.931823704,,,0,0
2022-05-27 21:00:00,8.755,bin3_8_12,3.907842612,,,0,0
2022-05-27 21:10:00,9.272,bin3_8_12,3.849411909,,,0,0
2022-05-27 21:20:00,8.46,bin3_8_12,3.821094808,,,0,0
2022-05-27 21:30:00,8.489,bin3_8_12,3.773722253,,,0,0
2022-05-27 21:40:00,8.385,bin3_8_12,3.74020863,,,0,0
2022-05-27 21:50:00,7.389,bin2_4_8,3.760497413,,,0,0
2022-05-27 22:00:00,6.754,bin2_4_8,3.783980447,,,0,0
2022-05-27 22:10:00,6.382,bin2_4_8,3.789780077,,,0,0
2022-05-27 22:20:00,6.592,bin2_4_8,3.726322388,,,0,0
2022-05-27 22:30:00,6.876,bin2_4_8,3.672126004,,,0,0
2022-05-27 22:40:00,6.701,bin2_4_8,3.658067971,,,0,0
2022-05-27 22:50:00,6.118,bin2_4_8,3.706504807,,,0,0
2022-05-27 23:00:00,5.766,bin2_4_8,3.722550827,,,0,0
2022-05-27 23:10:00,5.162,bin2_4_8,3.780918542,,,0,0
2022-05-27 23:20:00,5.144,bin2_4_8,3.766497069,,,0,0
2022-05-27 23:30:00,4.734,bin2_4_8,3.801019018,,,0,0
2022-05-27 23:40:00,5.241,bin2_4_8,3.693248999,,,0,0
2022-05-27 23:50:00,5.375,bin2_4_8,3.652497384,,,0,0
2022-05-28 00:00:00,4.667,bin2_4_8,3.749229716,,,0,0
2022-05-28 00:10:00,4.728,bin2_4_8,3.708246449,,,0,0
2022-05-28 00:20:00,5.25,bin2_4_8,3.599921765,,,0,0
2022-05-28 00:30:00,5.059,bin2_4_8,3.616089388,,,0,0
2022-05-28 00:40:00,5.3,bin2_4_8,3.556415277,,,0,0
2022-05-28 00:50:00,5.672,bin2_4_8,3.484431407,,,0,0
2022-05-28 01:00:00,6.355,bin2_4_8,3.370814075,,,0,0
2022-05-28 01:10:00,5.769,bin2_4_8,3.434888561,,,0,0
2022-05-28 01:20:00,6.277,bin2_4_8,3.354008442,,,0,0
2022-05-28 01:30:00,5.632,bin2_4_8,3.420620225,,,0,0
2022-05-28 01:40:00,5.525,bin2_4_8,3.426469099,,,0,0
2022-05-28 01:50:00,5.671,bin2_4_8,3.39033872,,,0,0
2022-05-28 02:00:00,4.993,bin2_4_8,3.47681889,,,0,0
2022-05-28 02:10:00,6.047,bin2_4_8,3.29270479,,,0,0
2022-05-28 02:20:00,5.68,bin2_4_8,3.334050652,,,0,0
2022-05-28 02:30:00,5.952,bin2_4_8,3.237109482,,,0,0
2022-05-28 02:40:00,5.824,bin2_4_8,3.17875196,,,0,0
2022-05-28 02:50:00,5.752,bin2_4_8,3.115950002,,,0,0
2022-05-28 03:00:00,5.718,bin2_4_8,3.065723445,,,0,0
2022-05-28 03:10:00,5.973,bin2_4_8,2.985992058,,,0,0
2022-05-28 03:20:00,5.57,bin2_4_8,3.01168765,,,0,0
2022-05-28 03:30:00,5.488,bin2_4_8,3.001191428,,,0,0
2022-05-28 03:40:00,5.625,bin2_4_8,2.939611562,,,0,0
2022-05-28 03:50:00,4.993,bin2_4_8,3.025324927,,,0,0
2022-05-28 04:00:00,4.886,bin2_4_8,3.019943525,,,0,0
2022-05-28 04:10:00,5.415,bin2_4_8,3.030686576,,,0,0
2022-05-28 04:20:00,5.18,bin2_4_8,3.006898836,,,0,0
2022-05-28 04:30:00,5.159,bin2_4_8,2.965350713,,,0,0
2022-05-28 04:40:00,5.379,bin2_4_8,2.886939861,,,0,0
2022-05-28 04:50:00,4.902,bin2_4_8,2.945339974,,,0,0
2022-05-28 05:00:00,5.042,bin2_4_8,2.9857786,,,0,0
2022-05-28 05:10:00,5.418,bin2_4_8,2.944602134,,,0,0
2022-05-28 05:20:00,5.341,bin2_4_8,2.882369719,,,0,0
2022-05-28 05:30:00,5.384,bin2_4_8,2.818265763,,,0,0
2022-05-28 05:40:00,5.007,bin2_4_8,2.851917262,,,0,0
2022-05-28 05:50:00,4.246,bin2_4_8,2.997553786,,,0,0
2022-05-28 06:00:00,3.927,bin1_lt_4,3.1487228,,,0,0
2022-05-28 06:10:00,3.714,bin1_lt_4,3.200242875,,,0,0
2022-05-28 06:20:00,4.033,bin2_4_8,3.111025455,,,0,0
2022-05-28 06:30:00,4.26,bin2_4_8,3.044623054,,,0,0
2022-05-28 06:40:00,4.73,bin2_4_8,2.936329044,,,0,0
2022-05-28 06:50:00,4.671,bin2_4_8,2.926535895,,,0,0
2022-05-28 07:00:00,4.849,bin2_4_8,2.874077808,,,0,0
2022-05-28 07:10:00,4.276,bin2_4_8,2.977772704,,,0,0
2022-05-28 07:20:00,3.82,bin1_lt_4,3.073438569,,,0,0
2022-05-28 07:30:00,4.779,bin2_4_8,2.854031658,,,0,0
2022-05-28 07:40:00,4.271,bin2_4_8,2.955780425,,,0,0
2022-05-28 07:50:00,4.351,bin2_4_8,2.971458954,,,0,0
2022-05-28 08:00:00,4.298,bin2_4_8,2.970989767,,,0,0
2022-05-28 08:10:00,3.96,bin1_lt_4,3.011472021,,,0,0
2022-05-28 08:20:00,4.63,bin2_4_8,2.839780217,,,0,0
2022-05-28 08:30:00,3.639,bin1_lt_4,3.031346951,,,0,0
2022-05-28 08:40:00,4.117,bin2_4_8,2.829051079,,,0,0
2022-05-28 08:50:00,4.042,bin2_4_8,2.179283809,,,0,0
2022-05-28 09:00:00,3.436,bin1_lt_4,2.683115264,,,0,0
2022-05-28 09:10:00,4.124,bin2_4_8,2.811616235,,,0,0
2022-05-28 09:20:00,5.381,bin2_4_8,2.557583462,,,0,0
2022-05-28 09:30:00,4.723,bin2_4_8,2.481576182,,,0,0
2022-05-28 09:40:00,4.791,bin2_4_8,2.741091179,,,0,0
2022-05-28 09:50:00,5.22,bin2_4_8,2.621718751,,,0,0
2022-05-28 10:00:00,4.376,bin2_4_8,2.428785881,,,0,0
2022-05-28 10:10:00,4.775,bin2_4_8,2.381235526,,,0,0
2022-05-28 10:20:00,5.132,bin2_4_8,1.414983215,,,0,0
2022-05-28 10:30:00,5.17,bin2_4_8,2.357031882,,,0,0
2022-05-28 10:40:00,5.24,bin2_4_8,2.333011621,,,0,0
2022-05-28 10:50:00,4.85,bin2_4_8,2.291154398,,,0,0
2022-05-28 11:00:00,4.61,bin2_4_8,1.597990148,,,0,0
2022-05-28 11:10:00,4.282,bin2_4_8,2.78728617,,,0,0
2022-05-28 11:20:00,4.296,bin2_4_8,2.785957531,,,0,0
2022-05-28 11:30:00,4.805,bin2_4_8,2.698388978,,,0,0
2022-05-28 11:40:00,5.437,bin2_4_8,2.086060717,,,0,0
2022-05-28 11:50:00,5.485,bin2_4_8,2.144396493,,,0,0
2022-05-28 12:00:00,5.364,bin2_4_8,2.184357983,,,0,0
2022-05-28 12:10:00,5.453,bin2_4_8,1.787095259,,,0,0
2022-05-28 12:20:00,5.4,bin2_4_8,1.73016659,,,0,0
2022-05-28 12:30:00,5.512,bin2_4_8,1.704999754,,,0,0
2022-05-28 12:40:00,5.544,bin2_4_8,1.647128707,,,0,0
2022-05-28 12:50:00,5.643,bin2_4_8,1.67519751,,,0,0
