timestamp,wind_speed,regime_bin,score,p_value,exceed,work_order_alarm,frozen
2022-02-01 00:00:00,12.0,bin4_ge_12,1.528768347,,,0,0
2022-02-01 00:10:00,12.006,bin4_ge_12,1.53927535,,,0,0
2022-02-01 00:20:00,11.555,bin3_8_12,1.515630344,,,0,0
2022-02-01 00:30:00,11.883,bin3_8_12,1.531614498,,,0,0
2022-02-01 00:40:00,9.307,bin3_8_12,1.671857682,,,0,0
2022-02-01 00:50:00,9.56,bin3_8_12,1.633971795,,,0,0
2022-02-01 01:00:00,8.675,bin3_8_12,1.700463815,,,0,0
2022-02-01 01:10:00,8.838,bin3_8_12,1.69297337,,,0,0
2022-02-01 01:20:00,9.514,bin3_8_12,1.64394627,,,0,0
2022-02-01 01:30:00,9.309,bin3_8_12,1.620446191,,,0,0
2022-02-01 01:40:00,8.724,bin3_8_12,1.652935943,,,0,0
2022-02-01 01:50:00,9.095,bin3_8_12,1.670994095,,,0,0
2022-02-01 02:00:00,10.032,bin3_8_12,1.628312617,,,0,0
2022-02-01 02:10:00,10.932,bin3_8_12,1.602091078,,,0,0
2022-02-01 02:20:00,9.995,bin3_8_12,1.638240246,,,0,0
2022-02-01 02:30:00,9.283,bin3_8_12,1.699795787,,,0,0
2022-02-01 02:40:00,10.34,bin3_8_12,1.601318107,,,0,0
2022-02-01 02:50:00,9.97,bin3_8_12,1.533240935,,,0,0
2022-02-01 03:00:00,7.321,bin2_4_8,1.472016732,,,0,0
2022-02-01 03:10:00,8.504,bin3_8_12,1.663179929,,,0,0
2022-02-01 03:20:00,9.581,bin3_8_12,1.623067312,,,0,0
2022-02-01 03:30:00,10.464,bin3_8_12,1.642767891,,,0,0
2022-02-01 03:40:00,8.48,bin3_8_12,1.578591524,,,0,0
2022-02-01 03:50:00,7.884,bin2_4_8,1.584256928,,,0,0
2022-02-01 04:00:00,8.539,bin3_8_12,1.83207466,,,0,0
2022-02-01 04:10:00,9.741,bin3_8_12,1.964471818,,,0,0
2022-02-01 04:20:00,9.049,bin3_8_12,1.860771748,,,0,0
2022-02-01 04:30:00,9.311,bin3_8_12,1.97985818,,,0,0
2022-02-01 04:40:00,9.296,bin3_8_12,2.329345373,,,0,0
2022-02-01 04:50:00,9.185,bin3_8_12,1.987905472,,,0,0
2022-02-01 05:00:00,10.032,bin3_8_12,1.733828955,,,0,0
2022-02-01 05:10:00,10.481,bin3_8_12,1.751710168,,,0,0
2022-02-01 05:20:00,10.932,bin3_8_12,1.712132877,,,0,0
2022-02-01 05:30:00,12.531,bin4_ge_12,1.738272696,,,0,0
2022-02-01 05:40:00,11.984,bin3_8_12,1.734254989,,,0,0
2022-02-01 05:50:00,10.84,bin3_8_12,1.815997024,,,0,0
2022-02-01 06:00:00,11.692,bin3_8_12,1.544581734,,,0,0
2022-02-01 06:10:00,11.928,bin3_8_12,1.658872692,,,0,0
2022-02-01 06:20:00,11.792,bin3_8_12,1.64347107,,,0,0
2022-02-01 06:30:00,12.035,bin4_ge_12,1.630010698,,,0,0
2022-02-01 06:40:00,10.735,bin3_8_12,1.603763724,,,0,0
2022-02-01 06:50:00,12.414,bin4_ge_12,1.6209134,,,0,0
2022-02-01 07:00:00,11.599,bin3_8_12,1.601737668,,,0,0
2022-02-01 07:10:00,12.737,bin4_ge_12,1.667725989,,,0,0
2022-02-01 07:20:00,12.943,bin4_ge_12,1.690645874,,,0,0
2022-02-01 07:30:00,13.824,bin4_ge_12,1.770675467,,,0,0
2022-02-01 07:40:00,13.929,bin4_ge_12,1.779869885,,,0,0
2022-02-01 07:50:00,14.1,bin4_ge_12,1.805590547,,,0,0
2022-02-01 08:00:00,14.633,bin4_ge_12,1.756571159,,,0,0
2022-02-01 08:10:00,14.801,bin4_ge_12,1.776973542,,,0,0
2022-02-01 08:20:00,14.828,bin4_ge_12,1.779157115,,,0,0
2022-02-01 08:30:00,15.305,bin4_ge_12,1.864862585,,,0,0
2022-02-01 08:40:00,14.409,bin4_ge_12,1.746396537,,,0,0
2022-02-01 08:50:00,15.096,bin4_ge_12,1.841635926,,,0,0
2022-02-01 09:00:00,15.23,bin4_ge_12,2.067903512,,,0,0
2022-02-01 09:10:00,15.021,bin4_ge_12,2.042088116,,,0,0
2022-02-01 09:20:00,14.574,bin4_ge_12,1.988641063,,,0,0
2022-02-01 09:30:00,16.197,bin4_ge_12,2.284083939,,,0,0
2022-02-01 09:40:00,16.651,bin4_ge_12,2.384283103,,,0,0
2022-02-01 09:50:00,16.128,bin4_ge_12,2.286923297,,,0,0
2022-02-01 10:00:00,15.685,bin4_ge_12,2.56352085,,,0,0
2022-02-01 10:10:00,15.567,bin4_ge_12,2.561306295,,,0,0
