timestamp,score,beta
2022-09-22 20:10:00,2.244987384,
2022-09-22 20:20:00,2.246552958,
2022-09-22 20:30:00,2.265976422,
2022-09-22 20:40:00,2.250360604,
2022-09-22 20:50:00,1.960571625,
2022-09-22 21:00:00,2.026876405,
2022-09-22 21:10:00,2.003759827,
2022-09-22 21:20:00,2.039263777,
2022-09-22 21:30:00,2.011720339,
2022-09-22 21:40:00,1.986667216,
2022-09-22 21:50:00,1.981085228,
2022-09-22 22:00:00,1.992399414,
2022-09-22 22:10:00,1.966717822,
2022-09-22 22:20:00,1.995470157,
2022-09-22 22:30:00,1.988272765,
2022-09-22 22:40:00,1.950446526,
2022-09-22 22:50:00,1.933242903,
2022-09-22 23:00:00,1.907340642,
2022-09-22 23:10:00,1.909481728,
2022-09-22 23:20:00,1.938135966,
2022-09-22 23:30:00,1.926785054,
2022-09-22 23:40:00,1.918248353,
2022-09-22 23:50:00,1.910538735,
2022-09-23 00:00:00,1.902161073,
2022-09-23 00:10:00,1.886989053,
2022-09-23 00:20:00,1.890535395,
2022-09-23 00:30:00,1.888664397,
2022-09-23 00:40:00,1.906255214,
2022-09-23 00:50:00,1.922704935,
2022-09-23 01:00:00,1.925003573,
2022-09-23 01:10:00,1.895841732,
2022-09-23 01:20:00,1.844930804,
2022-09-23 01:30:00,1.842603343,
2022-09-23 01:40:00,1.86259437,
2022-09-23 01:50:00,1.889393864,
2022-09-23 02:00:00,1.871362074,
2022-09-23 02:10:00,1.870401826,
2022-09-23 02:20:00,1.835973128,
2022-09-23 02:30:00,1.839733633,
2022-09-23 02:40:00,1.829743015,
2022-09-23 02:50:00,1.793676243,
2022-09-23 03:00:00,1.769254431,
2022-09-23 03:10:00,1.783012773,
2022-09-23 03:20:00,1.833623059,
2022-09-23 03:30:00,1.873707839,
2022-09-23 03:40:00,1.901997134,
2022-09-23 03:50:00,1.876088301,
2022-09-23 04:00:00,1.957309609,
2022-09-23 04:10:00,1.863168721,
2022-09-23 04:20:00,1.831232417,
2022-09-23 04:30:00,1.893992912,
2022-09-23 04:40:00,1.887703565,
2022-09-23 04:50:00,1.996329514,
2022-09-23 05:00:00,1.909717031,
2022-09-23 05:10:00,1.989739622,
2022-09-23 05:20:00,2.28702152,
2022-09-23 05:30:00,2.263535895,
2022-09-23 05:40:00,2.17992803,
2022-09-23 05:50:00,2.242749629,
2022-09-23 06:00:00,2.190508,
2022-09-23 06:10:00,2.269206409,
2022-09-23 06:20:00,2.230636895,
2022-09-23 06:30:00,2.483387816,
2022-09-23 06:40:00,2.655920141,
2022-09-23 06:50:00,2.653846556,
2022-09-23 07:00:00,2.587011018,
2022-09-23 07:10:00,2.814823214,
2022-09-23 07:20:00,2.535981694,
2022-09-23 07:30:00,2.742741238,
2022-09-23 07:40:00,2.741410098,
2022-09-23 07:50:00,2.996876335,
2022-09-23 08:00:00,2.821645062,
2022-09-23 08:10:00,2.863221758,
2022-09-23 08:20:00,2.629140237,
2022-09-23 08:30:00,2.714965298,
2022-09-23 08:40:00,2.69278574,
2022-09-23 08:50:00,2.499398784,
2022-09-23 09:00:00,2.475192732,
2022-09-23 09:10:00,2.593048823,
2022-09-23 09:20:00,2.427768843,
2022-09-23 09:30:00,2.388814183,
2022-09-23 09:40:00,2.428542149,
2022-09-23 09:50:00,2.580982834,
2022-09-23 10:00:00,2.611299921,
2022-09-23 10:10:00,2.441000138,
2022-09-23 10:20:00,3.014587264,
2022-09-23 10:30:00,2.679092797,
2022-09-23 10:40:00,2.483204544,
2022-09-23 10:50:00,2.516376717,
2022-09-23 11:00:00,2.769693361,
2022-09-23 11:10:00,2.514109999,
2022-09-23 11:20:00,2.374139532,
2022-09-23 11:30:00,2.642976405,
2022-09-23 11:40:00,2.780342189,
2022-09-23 11:50:00,2.777116928,
2022-09-23 12:00:00,2.797815036,
2022-09-23 12:10:00,2.800483343,
2022-09-23 12:20:00,2.822956987,
2022-09-23 12:30:00,2.969071547,
2022-09-23 12:40:00,2.833869595,0.05
2022-09-23 12:50:00,3.02101006,0.01
2022-09-23 13:00:00,3.246161677,0.01
2022-09-23 13:10:00,3.142438173,0.02
2022-09-23 13:20:00,3.291693289,0.01
2022-09-23 13:30:00,3.072241507,0.04
2022-09-23 13:40:00,3.104867334,0.04
2022-09-23 13:50:00,3.02251189,0.06
2022-09-23 14:00:00,2.922761174,0.11
2022-09-23 14:10:00,3.074011154,0.05
2022-09-23 14:20:00,2.855322039,0.140074769
2022-09-23 14:30:00,2.676967182,0.2900539396
2022-09-23 14:40:00,2.798352867,0.2000568612
2022-09-23 14:50:00,2.743030138,0.2500591699
2022-09-23 15:00:00,2.74675671,0.2500402098
2022-09-23 15:10:00,2.866717284,0.1300381352
2022-09-23 15:20:00,2.464111465,0.4900624204
2022-09-23 15:30:00,2.617391054,0.3800495219
2022-09-23 15:40:00,2.816119698,0.1900105395
2022-09-23 15:50:00,2.570810945,0.4400404761
2022-09-23 16:00:00,2.702290378,0.3202078379
2022-09-23 16:10:00,2.568989319,0.4602266413
2022-09-23 16:20:00,2.696511505,0.3301972461
2022-09-23 16:30:00,2.613830938,0.4201964195
2022-09-23 16:40:00,2.900463906,0.1300904679
2022-09-23 16:50:00,2.789590574,0.250157548
2022-09-23 17:00:00,2.313918896,0.6402235989
2022-09-23 17:10:00,2.238641996,0.690193881
2022-09-23 17:20:00,2.129743506,0.7301672182
2022-09-23 17:30:00,2.095399443,0.7401600728
2022-09-23 17:40:00,2.092268121,0.750329383
2022-09-23 17:50:00,2.085815411,0.7603086158
2022-09-23 18:00:00,2.263042277,0.680261992
2022-09-23 18:10:00,2.514715732,0.5302040535
2022-09-23 18:20:00,2.531181685,0.5201870641
2022-09-23 18:30:00,2.902082699,0.1300171493
2022-09-23 18:40:00,2.316250026,0.670224873
2022-09-23 18:50:00,2.292537591,0.6902234506
2022-09-23 19:00:00,2.208340982,0.7701703916
2022-09-23 19:10:00,2.443592016,0.6201591552
2022-09-23 19:20:00,2.227202689,0.7800711001
2022-09-23 19:30:00,1.983776235,0.8801303229
2022-09-23 19:40:00,1.764992436,1
2022-09-23 19:50:00,1.716099554,1
2022-09-23 20:00:00,1.714630838,1
2022-09-23 20:10:00,1.634982246,1
2022-09-23 20:20:00,1.646934927,0.9899858177
2022-09-23 20:30:00,1.546982298,1
2022-09-23 20:40:00,1.527766077,1
2022-09-23 20:50:00,1.498368012,1
2022-09-23 21:00:00,1.546996469,0.969954893
2022-09-23 21:10:00,1.621579974,0.959939904
2022-09-23 21:20:00,1.512292206,0.9899849877
2022-09-23 21:30:00,1.520299333,0.9799699986
2022-09-23 21:40:00,1.503294869,0.989985011
2022-09-23 21:50:00,1.573467014,0.9298951585
2022-09-23 22:00:00,1.524482314,0.9599401372
2022-09-23 22:10:00,1.544022759,0.9399102758
2022-09-23 22:20:00,1.441704137,1
2022-09-23 22:30:00,1.449005953,0.9899850693
2022-09-23 22:40:00,1.518052613,0.9499188309
2022-09-23 22:50:00,1.49738239,0.9799675578
2022-09-23 23:00:00,1.489121967,0.9799675831
2022-09-23 23:10:00,1.464739482,0.9799676085
2022-09-23 23:20:00,1.422995753,1
2022-09-23 23:30:00,1.487941533,0.9599353186
2022-09-23 23:40:00,1.433415227,0.9899838423
2022-09-23 23:50:00,1.421846343,1
2022-09-24 00:00:00,1.444855006,0.9599354709
2022-09-24 00:10:00,1.487534231,0.929887163
2022-09-24 00:20:00,1.491500053,0.8998232039
2022-09-24 00:30:00,1.491238286,0.8998233432
2022-09-24 00:40:00,1.507561196,0.8497452515
2022-09-24 00:50:00,1.507840845,0.8397200638
2022-09-24 01:00:00,1.535635982,0.7796809847
2022-09-24 01:10:00,1.528593805,0.7796640525
2022-09-24 01:20:00,1.726374761,0.6696765829
2022-09-24 01:30:00,1.731804073,0.6597045121
2022-09-24 01:40:00,1.715612955,0.6797401217
2022-09-24 01:50:00,1.754242112,0.6397209169
2022-09-24 02:00:00,1.655579525,0.6896805678
2022-09-24 02:10:00,1.737258366,0.6296404121
2022-09-24 02:20:00,1.80717237,0.5996112861
2022-09-24 02:30:00,1.81048682,0.5895925894
2022-09-24 02:40:00,1.732953678,0.6296752339
2022-09-24 02:50:00,1.784763519,0.5895977917
2022-09-24 03:00:00,1.738781128,0.6096394938
2022-09-24 03:10:00,1.727325611,0.6397179433
2022-09-24 03:20:00,1.672306284,0.6797825842
2022-09-24 03:30:00,1.713181207,0.6697798433
2022-09-24 03:40:00,1.764593568,0.559426556
2022-09-24 03:50:00,1.771247692,0.5394243364
2022-09-24 04:00:00,1.611886096,0.7197906283
2022-09-24 04:10:00,1.561407788,0.7297716943
2022-09-24 04:20:00,1.529721434,0.7698420583
2022-09-24 04:30:00,1.438216946,0.9700129515
2022-09-24 04:40:00,1.40216173,1
2022-09-24 04:50:00,1.384174114,1
2022-09-24 05:00:00,1.382038036,1
2022-09-24 05:10:00,1.588719455,0.659738626
2022-09-24 05:20:00,1.685144409,0.5895334698
2022-09-24 05:30:00,1.555088143,0.6796995256
2022-09-24 05:40:00,1.386488519,0.9799474735
2022-09-24 05:50:00,1.38514301,0.9799475161
2022-09-24 06:00:00,1.561898038,0.6396146386
2022-09-24 06:10:00,1.467929969,0.8697432691
2022-09-24 06:20:00,1.469584436,0.8597358376
2022-09-24 06:30:00,1.461934582,0.8797793472
2022-09-24 06:40:00,1.3584267,1
2022-09-24 06:50:00,1.659916137,0.5197375669
2022-09-24 07:00:00,1.531323927,0.6595810626
2022-09-24 07:10:00,1.47412182,0.8296057655
2022-09-24 07:20:00,1.472781747,0.8296690178
2022-09-24 07:30:00,1.479089456,0.8095834905
2022-09-24 07:40:00,1.531945165,0.619689306
2022-09-24 07:50:00,1.494299973,0.749550505
2022-09-24 08:00:00,1.449417485,0.8698231968
2022-09-24 08:10:00,1.594757871,0.4997995157
2022-09-24 08:20:00,2.037293712,0.229763876
2022-09-24 08:30:00,2.836033926,0.02998876244
2022-09-24 08:40:00,2.853869712,0.02998756973
2022-09-24 08:50:00,2.940391771,0.01003650615
2022-09-24 09:00:00,2.897527408,0.04002517217
2022-09-24 09:10:00,2.907718861,0.02007643641
2022-09-24 09:20:00,2.921828998,0.02008991147
2022-09-24 09:30:00,2.049046623,0.2200146958
2022-09-24 09:40:00,1.976053874,0.2400874063
2022-09-24 09:50:00,1.961644167,0.2401515662
2022-09-24 10:00:00,1.966460078,0.2301829396
2022-09-24 10:10:00,1.988330387,0.2002003237
2022-09-24 10:20:00,2.009411263,0.1902460086
2022-09-24 10:30:00,2.05473906,0.1601718116
2022-09-24 10:40:00,2.072696045,0.1501893793
2022-09-24 10:50:00,2.046631056,0.1703097835
2022-09-24 11:00:00,2.057903519,0.1402637526
2022-09-24 11:10:00,2.16006823,0.120251471
2022-09-24 11:20:00,2.13328157,0.1203079203
2022-09-24 11:30:00,2.12288664,0.1203640733
2022-09-24 11:40:00,2.119185768,0.1204208777
2022-09-24 11:50:00,2.122459442,0.1104427849
2022-09-24 12:00:00,2.103158494,0.1206829464
2022-09-24 12:10:00,2.130005012,0.09057005136
2022-09-24 12:20:00,2.158398852,0.08053567643
2022-09-24 12:30:00,2.135174529,0.09056891022
2022-09-24 12:40:00,2.134639881,0.1005904535
2022-09-24 12:50:00,2.245823029,0.07047567221
2022-09-24 13:00:00,2.230252503,0.08051567354
2022-09-24 13:10:00,2.327751848,0.07044197064
2022-09-24 13:20:00,2.379240447,0.07043138919
2022-09-24 13:30:00,2.36944026,0.08043659437
2022-09-24 13:40:00,2.380214581,0.07063777361
2022-09-24 13:50:00,2.30979797,0.110783002
2022-09-24 14:00:00,2.311783141,0.1107411122
2022-09-24 14:10:00,2.337335135,0.1006281843
2022-09-24 14:20:00,2.488015105,0.07044241335
2022-09-24 14:30:00,2.32535435,0.1306957704
2022-09-24 14:40:00,2.277625758,0.1608247345
2022-09-24 14:50:00,2.284355447,0.1607811606
2022-09-24 15:00:00,2.379717492,0.09053314834
2022-09-24 15:10:00,2.380316181,0.08054443997
2022-09-24 15:20:00,2.256940865,0.2013240769
2022-09-24 15:30:00,2.233467274,0.2214043899
2022-09-24 15:40:00,2.224285436,0.2414706354
2022-09-24 15:50:00,2.284842536,0.1812190743
2022-09-24 16:00:00,2.288497941,0.1812234634
2022-09-24 16:10:00,2.260827357,0.2213236807
2022-09-24 16:20:00,2.26461209,0.2212789034
2022-09-24 16:30:00,2.229393478,0.2814740802
2022-09-24 16:40:00,2.289821975,0.1810418569
2022-09-24 16:50:00,2.261931264,0.2412249834
2022-09-24 17:00:00,2.220405313,0.3217283701
2022-09-24 17:10:00,2.213722811,0.3317004363
2022-09-24 17:20:00,2.277388763,0.2312609402
2022-09-24 17:30:00,2.276422785,0.241231315
2022-09-24 17:40:00,2.165494356,0.3616195354
2022-09-24 17:50:00,2.154310703,0.3916258393
2022-09-24 18:00:00,2.144405532,0.4015794658
2022-09-24 18:10:00,2.144713565,0.4014962493
2022-09-24 18:20:00,2.158287416,0.391411384
2022-09-24 18:30:00,2.209697855,0.36119952
2022-09-24 18:40:00,2.259035677,0.2811435997
2022-09-24 18:50:00,2.245398837,0.311109797
2022-09-24 19:00:00,2.155393404,0.4314585792
2022-09-24 19:10:00,1.933436857,0.6614157691
2022-09-24 19:20:00,1.923717574,0.6712939547
2022-09-24 19:30:00,1.918375762,0.6811512936
2022-09-24 19:40:00,1.898554839,0.6910598064
2022-09-24 19:50:00,1.920501155,0.6808453163
2022-09-24 20:00:00,1.940705729,0.6606357786
2022-09-24 20:10:00,1.983288976,0.6307394711
2022-09-24 20:20:00,1.975194793,0.650494947
2022-09-24 20:30:00,1.938256584,0.6901875725
2022-09-24 20:40:00,1.974091852,0.6602267632
2022-09-24 20:50:00,1.955273677,0.689857123
2022-09-24 21:00:00,1.959979721,0.6896899602
2022-09-24 21:10:00,1.97287931,0.6698040516
2022-09-24 21:20:00,1.989348268,0.6197769979
2022-09-24 21:30:00,1.961884886,0.6994344253
2022-09-24 21:40:00,1.97433927,0.6693528131
2022-09-24 21:50:00,1.988596136,0.629325146
2022-09-24 22:00:00,1.977697018,0.6588879682
2022-09-24 22:10:00,1.968728618,0.7187276025
2022-09-24 22:20:00,1.965592559,0.7384777322
2022-09-24 22:30:00,1.943514782,0.7883301559
2022-09-24 22:40:00,1.926427567,0.8283084995
2022-09-24 22:50:00,1.924194505,0.8382302501
2022-09-24 23:00:00,1.837741213,0.8884174485
2022-09-24 23:10:00,1.874841648,0.8881856464
2022-09-24 23:20:00,1.850789549,0.8981615184
2022-09-24 23:30:00,1.78527795,0.9182770182
2022-09-24 23:40:00,1.873139958,0.8973984627
2022-09-24 23:50:00,1.841008488,0.9174667588
2022-09-25 00:00:00,1.833285122,0.937445027
2022-09-25 00:10:00,1.817562893,0.9473911187
2022-09-25 00:20:00,1.871194041,0.907031772
2022-09-25 00:30:00,1.879206606,0.8868480812
2022-09-25 00:40:00,1.929836802,0.8266051338
2022-09-25 00:50:00,1.949825695,0.7865093535
2022-09-25 01:00:00,2.022463726,0.5964706665
2022-09-25 01:10:00,1.875560304,0.9067683914
2022-09-25 01:20:00,1.779694841,0.99676577
2022-09-25 01:30:00,1.813278477,0.9765463789
2022-09-25 01:40:00,1.847631134,0.9263510612
2022-09-25 01:50:00,1.855415357,0.9063281039
2022-09-25 02:00:00,1.805672668,0.9766420406
2022-09-25 02:10:00,1.772838164,0.9967467268
2022-09-25 02:20:00,1.838011113,0.9163490919
2022-09-25 02:30:00,1.813007142,0.9564912388
2022-09-25 02:40:00,1.808696636,0.9565681292
2022-09-25 02:50:00,1.771395652,0.9967599816
2022-09-25 03:00:00,1.760119642,0.9964080002
2022-09-25 03:10:00,1.766202754,0.9863442572
2022-09-25 03:20:00,1.754580166,0.9964576058
2022-09-25 03:30:00,1.756395497,0.986478648
2022-09-25 03:40:00,1.793107329,0.9162942881
2022-09-25 03:50:00,1.810812973,0.8861813699
2022-09-25 04:00:00,1.87331701,0.7561414251
2022-09-25 04:10:00,1.902733545,0.7062099975
2022-09-25 04:20:00,1.916376971,0.696208635
2022-09-25 04:30:00,2.107904341,0.4264771053
2022-09-25 04:40:00,2.103031352,0.4363598028
2022-09-25 04:50:00,2.152791403,0.376865535
2022-09-25 05:00:00,2.126763135,0.4167057711
2022-09-25 05:10:00,1.997375584,0.4474062358
2022-09-25 05:20:00,2.153298803,0.3674212214
2022-09-25 05:30:00,2.127836249,0.3973993837
2022-09-25 05:40:00,2.02570412,0.4280945006
2022-09-25 05:50:00,2.027916081,0.4183295355
2022-09-25 06:00:00,2.006415098,0.4386318545
2022-09-25 06:10:00,1.882706962,0.7167768269
2022-09-25 06:20:00,1.958191191,0.5582129693
2022-09-25 06:30:00,1.780347788,0.9266431589
2022-09-25 06:40:00,1.82211407,0.8366121956
2022-09-25 06:50:00,1.871148659,0.7568183998
2022-09-25 07:00:00,2.027553422,0.3601000003
2022-09-25 07:10:00,2.068107386,0.3399803929
2022-09-25 07:20:00,2.074813679,0.3301484841
2022-09-25 07:30:00,2.060101017,0.340460681
2022-09-25 07:40:00,2.167499881,0.1909341886
2022-09-25 07:50:00,2.055887281,0.3410547221
2022-09-25 08:00:00,2.223198918,0.1418439121
2022-09-25 08:10:00,2.121601669,0.2814665202
2022-09-25 08:20:00,2.251856543,0.1021843193
2022-09-25 08:30:00,2.182293059,0.1620172739
2022-09-25 08:40:00,2.286187792,0.02270496779
2022-09-25 08:50:00,2.329145402,0.01249438994
2022-09-25 09:00:00,2.285044246,0.04272065295
2022-09-25 09:10:00,2.367469071,0.01244855653
2022-09-25 09:20:00,2.225421305,0.1129539166
2022-09-25 09:30:00,3.075720653,0.010155228
2022-09-25 09:40:00,3.040816986,0.0202331175
2022-09-25 09:50:00,2.987950004,0.03038428439
2022-09-25 10:00:00,2.979860543,0.04038307458
2022-09-25 10:10:00,2.977256941,0.05037061283
2022-09-25 10:20:00,2.957165275,0.06044192367
2022-09-25 10:30:00,2.956801623,0.07044014088
2022-09-25 10:40:00,2.907914411,0.08064218904
2022-09-25 10:50:00,2.733444503,0.0916614469
2022-09-25 11:00:00,2.05885003,0.3350294956
2022-09-25 11:10:00,2.013444984,0.3852687695
2022-09-25 11:20:00,1.914583707,0.6628777074
2022-09-25 11:30:00,1.976394167,0.4355863671
2022-09-25 11:40:00,2.131208966,0.2157819871
2022-09-25 11:50:00,2.100492485,0.2760570724
2022-09-25 12:00:00,2.131195595,0.2258427533
2022-09-25 12:10:00,2.019309123,0.3862041652
2022-09-25 12:20:00,1.99501119,0.4262004702
2022-09-25 12:30:00,2.041402429,0.3465101376
2022-09-25 12:40:00,2.092853476,0.2959959598
2022-09-25 12:50:00,2.151632346,0.2154598731
2022-09-25 13:00:00,2.131180506,0.2463485611
2022-09-25 13:10:00,2.190693235,0.1757330317
2022-09-25 13:20:00,2.274364979,0.1442584051
2022-09-25 13:30:00,2.260408115,0.1545802136
2022-09-25 13:40:00,2.05651257,0.3960762562
2022-09-25 13:50:00,2.830365593,0.090809599
2022-09-25 14:00:00,2.778719963,0.1010284806
2022-09-25 14:10:00,2.767947589,0.1109579924
2022-09-25 14:20:00,2.770754129,0.1108993751
2022-09-25 14:30:00,2.784095053,0.1008179635
2022-09-25 14:40:00,2.782767862,0.1108994132
2022-09-25 14:50:00,2.775072268,0.1307874307
2022-09-25 15:00:00,2.738480193,0.1606554165
2022-09-25 15:10:00,2.722057279,0.1804458692
2022-09-25 15:20:00,2.706197461,0.1903017873
2022-09-25 15:30:00,2.700477969,0.2002490483
2022-09-25 15:40:00,2.703430263,0.2000881243
2022-09-25 15:50:00,2.677210382,0.2200838005
2022-09-25 16:00:00,2.650040335,0.2300235142
2022-09-25 16:10:00,2.649435651,0.2398759677
2022-09-25 16:20:00,2.678627889,0.2199297444
2022-09-25 16:30:00,2.710624195,0.1898475138
2022-09-25 16:40:00,2.750224055,0.1598615476
2022-09-25 16:50:00,2.827428342,0.0998258249
2022-09-25 17:00:00,2.835318705,0.08978198455
2022-09-25 17:10:00,2.934557309,0.07960817315
2022-09-25 17:20:00,2.934197471,0.0895379453
2022-09-25 17:30:00,2.920417072,0.09944631682
2022-09-25 17:40:00,2.902964938,0.1192236883
2022-09-25 17:50:00,2.891906287,0.1292280705
2022-09-25 18:00:00,2.881800129,0.1390613955
