timestamp,score,beta
2022-07-28 05:50:00,2.303594774,
2022-07-28 06:00:00,2.625169643,
2022-07-28 06:10:00,2.157637033,
2022-07-28 06:20:00,2.124228698,
2022-07-28 06:30:00,1.945769215,
2022-07-28 06:40:00,2.035544471,
2022-07-28 06:50:00,2.163704673,
2022-07-28 07:00:00,2.535110616,
2022-07-28 07:10:00,3.662778586,
2022-07-28 07:20:00,3.379307004,
2022-07-28 07:30:00,2.335051607,
2022-07-28 07:40:00,2.163480654,
2022-07-28 07:50:00,1.945500287,
2022-07-28 08:00:00,2.259714384,
2022-07-28 08:10:00,2.013319784,
2022-07-28 08:20:00,1.832489153,
2022-07-28 08:30:00,1.796563203,
2022-07-28 08:40:00,1.619766053,
2022-07-28 08:50:00,2.019755327,
2022-07-28 09:00:00,2.376050355,
2022-07-28 09:10:00,2.743841442,
2022-07-28 09:20:00,2.227541819,
2022-07-28 09:30:00,2.188305639,
2022-07-28 09:40:00,2.204084339,
2022-07-28 09:50:00,2.303437958,
2022-07-28 10:00:00,2.178310783,
2022-07-28 10:10:00,2.150802387,
2022-07-28 10:20:00,2.197875053,
2022-07-28 10:30:00,2.285194191,
2022-07-28 10:40:00,2.319064563,
2022-07-28 10:50:00,2.503043748,
2022-07-28 11:00:00,2.510032636,
2022-07-28 11:10:00,2.47610378,
2022-07-28 11:20:00,2.482395686,
2022-07-28 11:30:00,2.508550337,
2022-07-28 11:40:00,2.519412339,
2022-07-28 11:50:00,2.600045586,
2022-07-28 12:00:00,2.81654576,
2022-07-28 12:10:00,2.602667892,
2022-07-28 12:20:00,2.768231365,
2022-07-28 12:30:00,3.505469594,
2022-07-28 12:40:00,2.847291876,
2022-07-28 12:50:00,3.720820018,
2022-07-28 13:00:00,3.950138497,
2022-07-28 13:10:00,3.287006612,
2022-07-28 13:20:00,4.350327952,
2022-07-28 13:30:00,4.779448616,
2022-07-28 13:40:00,4.484017227,
2022-07-28 13:50:00,4.771378483,
2022-07-28 14:00:00,4.675586291,
2022-07-28 14:10:00,4.472017471,
2022-07-28 14:20:00,4.381132609,
2022-07-28 14:30:00,4.02707752,
2022-07-28 14:40:00,4.689885827,
