timestamp,wind_speed,regime_bin,score,p_value,exceed,work_order_alarm,frozen
2022-08-14 03:10:00,5.481,bin2_4_8,1.323406194,,,0,0
2022-08-14 03:20:00,6.431,bin2_4_8,1.320411776,,,0,0
2022-08-14 03:30:00,5.657,bin2_4_8,1.320651041,,,0,0
2022-08-14 03:40:00,5.538,bin2_4_8,1.319039154,,,0,0
2022-08-14 03:50:00,5.993,bin2_4_8,1.297541235,,,0,0
2022-08-14 04:00:00,7.593,bin2_4_8,0.8278817544,,,0,0
2022-08-14 04:10:00,9.276,bin3_8_12,1.821950199,,,0,0
2022-08-14 04:20:00,9.419,bin3_8_12,1.799132958,,,0,0
2022-08-14 04:30:00,8.866,bin3_8_12,1.506733465,,,0,0
2022-08-14 04:40:00,8.805,bin3_8_12,1.639733271,,,0,0
2022-08-14 04:50:00,7.808,bin2_4_8,1.360985901,,,0,0
2022-08-14 05:00:00,6.71,bin2_4_8,1.388140325,,,0,0
2022-08-14 05:10:00,6.361,bin2_4_8,1.403108573,,,0,0
2022-08-14 05:20:00,5.635,bin2_4_8,1.447386797,,,0,0
2022-08-14 05:30:00,5.754,bin2_4_8,1.392284601,,,0,0
2022-08-14 05:40:00,6.236,bin2_4_8,1.424273606,,,0,0
2022-08-14 05:50:00,6.259,bin2_4_8,1.478218629,,,0,0
2022-08-14 06:00:00,5.662,bin2_4_8,1.381997697,,,0,0
2022-08-14 06:10:00,4.974,bin2_4_8,1.523636445,,,0,0
2022-08-14 06:20:00,4.593,bin2_4_8,1.736361332,,,0,0
2022-08-14 06:30:00,5.236,bin2_4_8,1.560463803,,,0,0
2022-08-14 06:40:00,5.14,bin2_4_8,1.527620946,,,0,0
2022-08-14 06:50:00,8.027,bin3_8_12,1.566415296,,,0,0
2022-08-14 07:00:00,7.859,bin2_4_8,1.562640734,,,0,0
2022-08-14 07:10:00,7.459,bin2_4_8,1.537653775,,,0,0
2022-08-14 07:20:00,8.18,bin3_8_12,1.409768402,,,0,0
2022-08-14 07:30:00,8.521,bin3_8_12,1.596470073,,,0,0
2022-08-14 07:40:00,7.747,bin2_4_8,1.615667371,,,0,0
2022-08-14 07:50:00,7.926,bin2_4_8,1.680859484,,,0,0
2022-08-14 08:00:00,7.27,bin2_4_8,1.634425619,,,0,0
2022-08-14 08:10:00,7.504,bin2_4_8,1.689762099,,,0,0
2022-08-14 08:20:00,7.885,bin2_4_8,1.738363562,,,0,0
2022-08-14 08:30:00,7.385,bin2_4_8,1.712407487,,,0,0
2022-08-14 08:40:00,6.484,bin2_4_8,1.701590197,,,0,0
2022-08-14 08:50:00,6.927,bin2_4_8,1.754536628,,,0,0
2022-08-14 09:00:00,6.779,bin2_4_8,1.747953052,,,0,0
2022-08-14 09:10:00,6.187,bin2_4_8,1.7506767,,,0,0
2022-08-14 09:20:00,6.475,bin2_4_8,1.78026189,,,0,0
2022-08-14 09:30:00,6.848,bin2_4_8,1.794080079,,,0,0
2022-08-14 09:40:00,6.063,bin2_4_8,1.773338174,,,0,0
2022-08-14 09:50:00,6.521,bin2_4_8,1.820980209,,,0,0
2022-08-14 10:00:00,6.376,bin2_4_8,1.853782181,,,0,0
2022-08-14 10:10:00,5.738,bin2_4_8,1.833929275,,,0,0
2022-08-14 10:20:00,5.663,bin2_4_8,1.86285121,,,0,0
2022-08-14 10:30:00,5.529,bin2_4_8,1.884452246,,,0,0
2022-08-14 10:40:00,5.736,bin2_4_8,1.892335642,,,0,0
2022-08-14 10:50:00,5.563,bin2_4_8,1.88536836,,,0,0
2022-08-14 11:00:00,5.24,bin2_4_8,1.793302586,,,0,0
2022-08-14 11:10:00,8.54,bin3_8_12,1.871823713,,,0,0
2022-08-14 11:20:00,9.025,bin3_8_12,2.198018857,,,0,0
2022-08-14 11:30:00,8.862,bin3_8_12,2.027434538,,,0,0
2022-08-14 11:40:00,10.686,bin3_8_12,3.191365006,,,0,0
2022-08-14 11:50:00,10.027,bin3_8_12,2.469722004,,,0,0
2022-08-14 12:00:00,9.435,bin3_8_12,2.090000767,,,0,0
2022-08-14 12:10:00,7.722,bin2_4_8,1.829889033,,,0,0
2022-08-14 12:20:00,8.272,bin3_8_12,1.794189405,,,0,0
2022-08-14 12:30:00,10.812,bin3_8_12,3.135090551,,,0,0
2022-08-14 12:40:00,10.286,bin3_8_12,2.632333733,,,0,0
2022-08-14 12:50:00,8.788,bin3_8_12,1.915283073,,,0,0
2022-08-14 13:00:00,8.52,bin3_8_12,1.780411163,,,0,0
2022-08-14 13:10:00,8.103,bin3_8_12,1.804730072,,,0,0
2022-08-14 13:20:00,9.247,bin3_8_12,2.019729653,,,0,0
2022-08-14 13:30:00,9.27,bin3_8_12,2.098279344,,,0,0
2022-08-14 13:40:00,7.554,bin2_4_8,1.764884783,,,0,0
2022-08-14 13:50:00,6.466,bin2_4_8,1.834250455,,,0,0
2022-08-14 14:00:00,6.246,bin2_4_8,1.795311644,,,0,0
2022-08-14 14:10:00,5.101,bin2_4_8,1.73462213,,,0,0
2022-08-14 14:20:00,3.055,bin1_lt_4,2.588191217,,,0,0
2022-08-14 14:30:00,2.891,bin1_lt_4,2.610476515,,,0,0
2022-08-14 14:40:00,2.435,bin1_lt_4,2.55945446,,,0,0
2022-08-14 14:50:00,2.891,bin1_lt_4,2.500986888,,,0,0
2022-08-14 15:00:00,2.915,bin1_lt_4,2.527799579,,,0,0
2022-08-14 15:10:00,3.434,bin1_lt_4,2.496117395,,,0,0
2022-08-14 15:20:00,3.447,bin1_lt_4,2.444752062,,,0,0
2022-08-14 15:30:00,4.512,bin2_4_8,2.588809572,,,0,0
2022-08-14 15:40:00,6.015,bin2_4_8,1.455938758,,,0,0
2022-08-14 15:50:00,11.84,bin3_8_12,3.043067629,,,0,0
2022-08-14 16:00:00,9.779,bin3_8_12,2.361348844,,,0,0
2022-08-14 16:10:00,6.407,bin2_4_8,1.599171615,,,0,0
2022-08-14 16:20:00,7.304,bin2_4_8,1.622699732,,,0,0
2022-08-14 16:30:00,7.455,bin2_4_8,1.577654217,,,0,0
2022-08-14 16:40:00,6.402,bin2_4_8,1.584181886,,,0,0
2022-08-14 16:50:00,6.331,bin2_4_8,1.612323202,,,0,0
2022-08-14 17:00:00,7.297,bin2_4_8,1.604064974,,,0,0
2022-08-14 17:10:00,7.868,bin2_4_8,1.606227828,,,0,0
2022-08-14 17:20:00,6.706,bin2_4_8,1.665467484,,,0,0
2022-08-14 17:30:00,5.866,bin2_4_8,1.570414459,,,0,0
2022-08-14 17:40:00,5.608,bin2_4_8,1.589643613,,,0,0
2022-08-14 17:50:00,4.49,bin2_4_8,2.04949927,,,0,0
2022-08-14 18:00:00,4.95,bin2_4_8,1.875018934,,,0,0
2022-08-14 18:10:00,5.276,bin2_4_8,1.584333628,,,0,0
2022-08-14 18:20:00,9.527,bin3_8_12,1.584193165,,,0,0
2022-08-14 18:30:00,10.109,bin3_8_12,2.654762237,,,0,0
2022-08-14 18:40:00,9.188,bin3_8_12,1.90356003,,,0,0
2022-08-14 18:50:00,8.291,bin3_8_12,1.57671941,,,0,0
2022-08-14 19:00:00,8.22,bin3_8_12,1.523778109,,,0,0
2022-08-14 19:10:00,8.221,bin3_8_12,1.553892384,,,0,0
2022-08-14 19:20:00,7.755,bin2_4_8,1.581369716,,,0,0
2022-08-14 19:30:00,7.554,bin2_4_8,1.544418296,,,0,0
2022-08-14 19:40:00,6.394,bin2_4_8,1.564958503,,,0,0
2022-08-14 19:50:00,5.891,bin2_4_8,1.585793738,,,0,0
2022-08-14 20:00:00,5.942,bin2_4_8,1.555438842,,,0,0
2022-08-14 20:10:00,5.943,bin2_4_8,1.553561203,,,0,0
2022-08-14 20:20:00,7.291,bin2_4_8,1.461243627,,,0,0
2022-08-14 20:30:00,7.357,bin2_4_8,1.501447654,,,0,0
2022-08-14 20:40:00,7.547,bin2_4_8,1.496984137,,,0,0
2022-08-14 20:50:00,6.958,bin2_4_8,1.557673642,,,0,0
2022-08-14 21:00:00,7.424,bin2_4_8,1.409785084,,,0,0
2022-08-14 21:10:00,9.26,bin3_8_12,1.673462758,,,0,0
2022-08-14 21:20:00,8.506,bin3_8_12,1.652433511,,,0,0
2022-08-14 21:30:00,8.343,bin3_8_12,1.550244094,,,0,0
2022-08-14 21:40:00,8.356,bin3_8_12,1.543222441,,,0,0
2022-08-14 21:50:00,9.409,bin3_8_12,1.956450967,,,0,0
2022-08-14 22:00:00,8.843,bin3_8_12,1.645265428,,,0,0
2022-08-14 22:10:00,8.195,bin3_8_12,1.588722868,,,0,0
2022-08-14 22:20:00,7.737,bin2_4_8,1.464491582,,,0,0
2022-08-14 22:30:00,8.408,bin3_8_12,1.428415541,,,0,0
2022-08-14 22:40:00,8.759,bin3_8_12,1.464913356,,,0,0
2022-08-14 22:50:00,9.348,bin3_8_12,1.812357967,,,0,0
2022-08-14 23:00:00,10.706,bin3_8_12,2.914575234,,,0,0
2022-08-14 23:10:00,9.534,bin3_8_12,1.863123297,,,0,0
2022-08-14 23:20:00,8.292,bin3_8_12,1.508068314,,,0,0
2022-08-14 23:30:00,8.742,bin3_8_12,1.427070821,,,0,0
2022-08-14 23:40:00,9.289,bin3_8_12,1.680410652,,,0,0
2022-08-14 23:50:00,8.879,bin3_8_12,1.468208003,,,0,0
2022-08-15 00:00:00,8.771,bin3_8_12,1.40376289,,,0,0
2022-08-15 00:10:00,9.008,bin3_8_12,1.594291946,,,0,0
2022-08-15 00:20:00,9.083,bin3_8_12,1.656843072,,,0,0
2022-08-15 00:30:00,9.304,bin3_8_12,1.770550826,,,0,0
2022-08-15 00:40:00,10.334,bin3_8_12,2.565708534,,,0,0
2022-08-15 00:50:00,10.557,bin3_8_12,2.597859657,,,0,0
2022-08-15 01:00:00,10.746,bin3_8_12,2.858405049,,,0,0
2022-08-15 01:10:00,10.017,bin3_8_12,2.047503887,,,0,0
2022-08-15 01:20:00,9.702,bin3_8_12,1.930618531,,,0,0
2022-08-15 01:30:00,9.419,bin3_8_12,1.783791875,,,0,0
2022-08-15 01:40:00,9.205,bin3_8_12,1.553546679,,,0,0
2022-08-15 01:50:00,9.938,bin3_8_12,2.037663932,,,0,0
2022-08-15 02:00:00,10.436,bin3_8_12,2.492860274,,,0,0
2022-08-15 02:10:00,9.369,bin3_8_12,1.853488322,,,0,0
2022-08-15 02:20:00,9.527,bin3_8_12,1.907743517,,,0,0
2022-08-15 02:30:00,9.385,bin3_8_12,2.093769996,,,0,0
2022-08-15 02:40:00,10.324,bin3_8_12,2.421099963,,,0,0
2022-08-15 02:50:00,9.512,bin3_8_12,1.874453229,,,0,0
2022-08-15 03:00:00,9.555,bin3_8_12,2.000399112,,,0,0
2022-08-15 03:10:00,10.554,bin3_8_12,2.517066094,,,0,0
2022-08-15 03:20:00,10.857,bin3_8_12,2.903507163,,,0,0
2022-08-15 03:30:00,10.796,bin3_8_12,2.851750188,,,0,0
2022-08-15 03:40:00,10.205,bin3_8_12,2.733468128,,,0,0
2022-08-15 03:50:00,9.433,bin3_8_12,2.043949318,,,0,0
2022-08-15 04:00:00,10.412,bin3_8_12,2.875374116,,,0,0
2022-08-15 04:10:00,10.672,bin3_8_12,2.928305836,,,0,0
2022-08-15 04:20:00,9.974,bin3_8_12,2.477393732,,,0,0
2022-08-15 04:30:00,10.405,bin3_8_12,2.858625565,,,0,0
2022-08-15 04:40:00,10.05,bin3_8_12,2.3168156,,,0,0
2022-08-15 04:50:00,10.076,bin3_8_12,2.325454646,,,0,0
2022-08-15 05:00:00,9.519,bin3_8_12,2.020242013,,,0,0
2022-08-15 05:10:00,9.683,bin3_8_12,2.174044629,,,0,0
2022-08-15 05:20:00,9.613,bin3_8_12,2.048895868,,,0,0
2022-08-15 05:30:00,9.973,bin3_8_12,2.320016412,,,0,0
2022-08-15 05:40:00,9.873,bin3_8_12,2.381796503,,,0,0
2022-08-15 05:50:00,10.361,bin3_8_12,2.631675027,,,0,0
2022-08-15 06:00:00,10.289,bin3_8_12,2.849720534,,,0,0
2022-08-15 06:10:00,9.884,bin3_8_12,2.283878202,,,0,0
2022-08-15 06:20:00,10.082,bin3_8_12,2.410606206,,,0,0
2022-08-15 06:30:00,10.311,bin3_8_12,2.528310348,,,0,0
2022-08-15 06:40:00,10.193,bin3_8_12,2.368322229,,,0,0
