timestamp,wind_speed,regime_bin,score,p_value,exceed,work_order_alarm,frozen
2022-10-01 00:00:00,19.056,bin4_ge_12,3.098564951,,,0,0
2022-10-01 00:10:00,18.868,bin4_ge_12,2.950083259,,,0,0
2022-10-01 00:20:00,19.284,bin4_ge_12,3.041927087,,,0,0
2022-10-01 00:30:00,19.42,bin4_ge_12,3.07101262,,,0,0
2022-10-01 00:40:00,18.059,bin4_ge_12,2.645407957,,,0,0
2022-10-01 00:50:00,17.363,bin4_ge_12,2.440255158,,,0,0
2022-10-01 01:00:00,17.819,bin4_ge_12,2.572550789,,,0,0
2022-10-01 01:10:00,17.172,bin4_ge_12,2.384913597,,,0,0
2022-10-01 01:20:00,17.748,bin4_ge_12,2.552806495,,,0,0
2022-10-01 01:30:00,17.512,bin4_ge_12,2.483476277,,,0,0
2022-10-01 01:40:00,17.325,bin4_ge_12,2.434192913,,,0,0
2022-10-01 01:50:00,16.723,bin4_ge_12,2.266003853,,,0,0
2022-10-01 02:00:00,17.008,bin4_ge_12,2.343648529,,,0,0
2022-10-01 02:10:00,16.823,bin4_ge_12,2.298512618,,,0,0
2022-10-01 02:20:00,15.479,bin4_ge_12,1.958704568,,,0,0
2022-10-01 02:30:00,16.283,bin4_ge_12,2.153889513,,,0,0
2022-10-01 02:40:00,16.262,bin4_ge_12,2.15046886,,,0,0
2022-10-01 02:50:00,15.535,bin4_ge_12,1.969869703,,,0,0
2022-10-01 03:00:00,15.718,bin4_ge_12,2.016862228,,,0,0
2022-10-01 03:10:00,15.741,bin4_ge_12,2.021939335,,,0,0
2022-10-01 03:20:00,15.482,bin4_ge_12,1.965512739,,,0,0
2022-10-01 03:30:00,15.265,bin4_ge_12,1.917032754,,,0,0
2022-10-01 03:40:00,15.28,bin4_ge_12,1.921690775,,,0,0
2022-10-01 03:50:00,15.319,bin4_ge_12,1.932147154,,,0,0
2022-10-01 04:00:00,15.428,bin4_ge_12,1.960559187,,,0,0
2022-10-01 04:10:00,15.575,bin4_ge_12,1.993373554,,,0,0
2022-10-01 04:20:00,15.944,bin4_ge_12,2.084253609,,,0,0
2022-10-01 04:30:00,15.967,bin4_ge_12,2.092684144,,,0,0
2022-10-01 04:40:00,15.488,bin4_ge_12,1.97973214,,,0,0
2022-10-01 04:50:00,14.858,bin4_ge_12,1.845405259,,,0,0
2022-10-01 05:00:00,15.604,bin4_ge_12,2.054586252,,,0,0
2022-10-01 05:10:00,15.192,bin4_ge_12,1.913899939,,,0,0
2022-10-01 05:20:00,16.062,bin4_ge_12,2.116654508,,,0,0
2022-10-01 05:30:00,16.561,bin4_ge_12,2.249729022,,,0,0
2022-10-01 05:40:00,15.61,bin4_ge_12,2.010720481,,,0,0
2022-10-01 05:50:00,15.258,bin4_ge_12,1.929007983,,,0,0
2022-10-01 06:00:00,15.329,bin4_ge_12,1.94796612,,,0,0
2022-10-01 06:10:00,15.601,bin4_ge_12,2.010008569,,,0,0
2022-10-01 06:20:00,15.205,bin4_ge_12,1.921309585,,,0,0
2022-10-01 06:30:00,14.856,bin4_ge_12,1.847809236,,,0,0
2022-10-01 06:40:00,14.841,bin4_ge_12,1.849275684,,,0,0
2022-10-01 06:50:00,14.848,bin4_ge_12,1.850196691,,,0,0
2022-10-01 07:00:00,14.954,bin4_ge_12,1.869960054,,,0,0
2022-10-01 07:10:00,14.858,bin4_ge_12,1.852307381,,,0,0
