timestamp,wind_speed,regime_bin,score,p_value,exceed,work_order_alarm,frozen
2022-08-02 14:00:00,6.71,bin2_4_8,3.251850548,,,0,0
2022-08-02 14:10:00,6.517,bin2_4_8,3.170411218,,,0,0
2022-08-02 14:20:00,6.387,bin2_4_8,3.040674126,,,0,0
2022-08-02 14:30:00,6.076,bin2_4_8,2.962780106,,,0,0
2022-08-02 14:40:00,6.526,bin2_4_8,2.961113781,,,0,0
2022-08-02 14:50:00,6.153,bin2_4_8,2.869439635,,,0,0
2022-08-02 15:00:00,6.427,bin2_4_8,2.900328783,,,0,0
2022-08-02 15:10:00,6.416,bin2_4_8,2.89620902,,,0,0
2022-08-02 15:20:00,6.974,bin2_4_8,2.967633208,,,0,0
2022-08-02 15:30:00,6.73,bin2_4_8,2.881410211,,,0,0
2022-08-02 15:40:00,6.7,bin2_4_8,2.822188224,,,0,0
2022-08-02 15:50:00,6.728,bin2_4_8,2.851002384,,,0,0
2022-08-02 16:00:00,7.09,bin2_4_8,2.880575786,,,0,0
2022-08-02 16:10:00,6.807,bin2_4_8,2.777671483,,,0,0
2022-08-02 16:20:00,6.855,bin2_4_8,2.783429115,,,0,0
2022-08-02 16:30:00,6.684,bin2_4_8,2.689331077,,,0,0
2022-08-02 16:40:00,6.803,bin2_4_8,2.736233132,,,0,0
2022-08-02 16:50:00,6.368,bin2_4_8,2.563809593,,,0,0
2022-08-02 17:00:00,6.797,bin2_4_8,2.66113386,,,0,0
2022-08-02 17:10:00,6.404,bin2_4_8,2.546717377,,,0,0
2022-08-02 17:20:00,6.629,bin2_4_8,2.602702868,,,0,0
2022-08-02 17:30:00,7.142,bin2_4_8,2.662505099,,,0,0
2022-08-02 17:40:00,6.744,bin2_4_8,2.541917382,,,0,0
2022-08-02 17:50:00,6.381,bin2_4_8,2.443966641,,,0,0
2022-08-02 18:00:00,6.423,bin2_4_8,2.390556442,,,0,0
2022-08-02 18:10:00,6.33,bin2_4_8,2.327578991,,,0,0
2022-08-02 18:20:00,6.596,bin2_4_8,2.383984627,,,0,0
2022-08-02 18:30:00,6.219,bin2_4_8,2.236594928,,,0,0
2022-08-02 18:40:00,6.203,bin2_4_8,2.233183038,,,0,0
2022-08-02 18:50:00,6.433,bin2_4_8,2.242381365,,,0,0
2022-08-02 19:00:00,6.281,bin2_4_8,2.121424793,,,0,0
2022-08-02 19:10:00,6.165,bin2_4_8,2.069584159,,,0,0
2022-08-02 19:20:00,6.332,bin2_4_8,2.072308318,,,0,0
2022-08-02 19:30:00,6.609,bin2_4_8,2.140686125,,,0,0
2022-08-02 19:40:00,6.853,bin2_4_8,2.113553792,,,0,0
2022-08-02 19:50:00,6.381,bin2_4_8,1.997560099,,,0,0
2022-08-02 20:00:00,6.799,bin2_4_8,2.045695812,,,0,0
2022-08-02 20:10:00,6.328,bin2_4_8,1.95898097,,,0,0
2022-08-02 20:20:00,6.148,bin2_4_8,1.86916863,,,0,0
2022-08-02 20:30:00,7.613,bin2_4_8,2.066675192,,,0,0
2022-08-02 20:40:00,6.838,bin2_4_8,1.935487938,,,0,0
2022-08-02 20:50:00,7.072,bin2_4_8,1.991128852,,,0,0
2022-08-02 21:00:00,6.749,bin2_4_8,1.888223664,,,0,0
2022-08-02 21:10:00,6.925,bin2_4_8,1.940502323,,,0,0
2022-08-02 21:20:00,5.886,bin2_4_8,1.795232707,,,0,0
