timestamp,wind_speed,regime_bin,score,p_value,exceed,work_order_alarm,frozen
2022-08-12 09:50:00,18.4,bin4_ge_12,4.060556712,,,0,0
2022-08-12 10:00:00,18.6,bin4_ge_12,4.165551645,,,0,0
2022-08-12 10:10:00,18.3,bin4_ge_12,4.004981468,,,0,0
2022-08-12 10:20:00,18.8,bin4_ge_12,4.284205128,,,0,0
2022-08-12 10:30:00,18.7,bin4_ge_12,4.254343593,,,0,0
2022-08-12 10:40:00,17.6,bin4_ge_12,3.632861982,,,0,0
2022-08-12 10:50:00,18.3,bin4_ge_12,4.021286351,,,0,0
2022-08-12 11:00:00,18.7,bin4_ge_12,4.224706586,,,0,0
2022-08-12 11:10:00,19.3,bin4_ge_12,4.599975976,,,0,0
2022-08-12 11:20:00,18.0,bin4_ge_12,3.842692578,,,0,0
2022-08-12 11:30:00,18.3,bin4_ge_12,4.021746848,,,0,0
2022-08-12 11:40:00,18.9,bin4_ge_12,4.366193071,,,0,0
2022-08-12 11:50:00,19.0,bin4_ge_12,4.417269979,,,0,0
2022-08-12 12:00:00,19.3,bin4_ge_12,4.618568033,,,0,0
2022-08-12 12:10:00,19.6,bin4_ge_12,4.808605273,,,0,0
2022-08-12 12:20:00,17.8,bin4_ge_12,3.765249255,,,0,0
2022-08-12 12:30:00,19.8,bin4_ge_12,4.936752738,,,0,0
2022-08-12 12:40:00,19.6,bin4_ge_12,4.795849601,,,0,0
2022-08-12 12:50:00,21.3,bin4_ge_12,5.884841277,,,0,0
2022-08-12 13:00:00,19.7,bin4_ge_12,4.853145459,,,0,0
2022-08-12 13:10:00,18.5,bin4_ge_12,4.142827958,,,0,0
2022-08-12 13:20:00,19.1,bin4_ge_12,4.511215243,,,0,0
2022-08-12 13:30:00,20.5,bin4_ge_12,5.360602026,,,0,0
2022-08-12 13:40:00,19.8,bin4_ge_12,4.949595587,,,0,0
2022-08-12 13:50:00,19.8,bin4_ge_12,4.923645863,,,0,0
2022-08-12 14:00:00,19.6,bin4_ge_12,4.821290714,,,0,0
2022-08-12 14:10:00,18.3,bin4_ge_12,4.04043775,,,0,0
2022-08-12 14:20:00,20.0,bin4_ge_12,5.046816076,,,0,0
2022-08-12 14:30:00,20.6,bin4_ge_12,5.453107934,,,0,0
2022-08-12 14:40:00,19.3,bin4_ge_12,4.624052222,,,0,0
2022-08-12 14:50:00,20.3,bin4_ge_12,5.248789696,,,0,0
2022-08-12 15:00:00,19.4,bin4_ge_12,4.699658442,,,0,0
2022-08-12 15:10:00,19.7,bin4_ge_12,4.841208802,,,0,0
2022-08-12 15:20:00,20.3,bin4_ge_12,5.230118443,,,0,0
2022-08-12 15:30:00,18.3,bin4_ge_12,4.055929687,,,0,0
2022-08-12 15:40:00,18.5,bin4_ge_12,4.179148313,,,0,0
2022-08-12 15:50:00,18.3,bin4_ge_12,4.078487176,,,0,0
2022-08-12 16:00:00,19.3,bin4_ge_12,4.619291189,,,0,0
2022-08-12 16:10:00,18.3,bin4_ge_12,4.072685211,,,0,0
2022-08-12 16:20:00,20.0,bin4_ge_12,5.041906128,,,0,0
2022-08-12 16:30:00,19.3,bin4_ge_12,4.631059363,,,0,0
2022-08-12 16:40:00,19.9,bin4_ge_12,5.022128894,,,0,0
2022-08-12 16:50:00,19.5,bin4_ge_12,4.74945645,,,0,0
2022-08-12 17:00:00,18.6,bin4_ge_12,4.256823631,,,0,0
2022-08-12 17:10:00,17.9,bin4_ge_12,3.820399446,,,0,0
2022-08-12 17:20:00,20.4,bin4_ge_12,5.32611237,,,0,0
2022-08-12 17:30:00,19.0,bin4_ge_12,4.463387208,,,0,0
2022-08-12 17:40:00,19.9,bin4_ge_12,5.01629979,,,0,0
2022-08-12 17:50:00,18.1,bin4_ge_12,3.967924767,,,0,0
2022-08-12 18:00:00,19.4,bin4_ge_12,4.717688436,,,0,0
2022-08-12 18:10:00,18.9,bin4_ge_12,4.356367752,,,0,0
2022-08-12 18:20:00,19.0,bin4_ge_12,4.436501256,,,0,0
2022-08-12 18:30:00,19.5,bin4_ge_12,4.713482439,,,0,0
2022-08-12 18:40:00,18.9,bin4_ge_12,4.386707014,,,0,0
2022-08-12 18:50:00,16.6,bin4_ge_12,3.152014957,,,0,0
2022-08-12 19:00:00,17.5,bin4_ge_12,3.612727556,,,0,0
2022-08-12 19:10:00,17.1,bin4_ge_12,3.401036073,,,0,0
2022-08-12 19:20:00,15.0,bin4_ge_12,2.561558123,,,0,0
