timestamp,score,static_split_conformal_threshold,static_split_conformal_alarm,aci_threshold,aci_alarm,dtaci_threshold,dtaci_alarm
2022-10-31 15:20:00,2.168254786,,,,,,
2022-10-31 15:30:00,2.008097816,,,,,,
2022-10-31 15:40:00,2.285824175,,,,,,
2022-10-31 15:50:00,2.098882908,,,,,,
2022-10-31 16:00:00,2.034739353,,,,,,
2022-10-31 16:10:00,1.766645145,,,,,,
2022-10-31 16:20:00,1.938362468,,,,,,
2022-10-31 16:30:00,2.27500497,,,,,,
2022-10-31 16:40:00,1.324372067,,,,,,
2022-10-31 16:50:00,1.240442595,,,,,,
2022-10-31 17:00:00,1.841455747,,,,,,
2022-10-31 17:10:00,1.752455167,,,,,,
2022-10-31 17:20:00,1.527945121,,,,,,
2022-10-31 17:30:00,1.65339378,,,,,,
2022-10-31 17:40:00,1.087444211,,,,,,
2022-10-31 17:50:00,1.32693451,,,,,,
2022-10-31 18:00:00,1.745390762,,,,,,
2022-10-31 18:10:00,1.646525554,,,,,,
2022-10-31 18:20:00,2.015168848,,,,,,
2022-10-31 18:30:00,1.420785668,,,,,,
2022-10-31 18:40:00,1.175763845,,,,,,
2022-10-31 18:50:00,0.8811943043,,,,,,
2022-10-31 19:00:00,0.8336555316,,,,,,
2022-10-31 19:10:00,0.9279027155,,,,,,
2022-10-31 19:20:00,0.8827738196,,,,,,
2022-10-31 19:30:00,0.8672316695,,,,,,
2022-10-31 19:40:00,0.8839681443,,,,,,
2022-10-31 19:50:00,0.9172780859,,,,,,
2022-10-31 20:00:00,0.9759981612,,,,,,
2022-10-31 20:10:00,1.035352116,,,,,,
2022-10-31 20:20:00,0.9685105289,,,,,,
2022-10-31 20:30:00,0.8962283399,,,,,,
2022-10-31 20:40:00,0.9533209647,,,,,,
2022-10-31 20:50:00,0.8842469609,,,,,,
2022-10-31 21:00:00,0.9495258434,,,,,,
2022-10-31 21:10:00,0.9859158243,,,,,,
2022-10-31 21:20:00,0.9309753091,,,,,,
2022-10-31 21:30:00,1.129179546,,,,,,
2022-10-31 21:40:00,1.183303059,,,,,,
2022-10-31 21:50:00,1.650659577,,,,,,
2022-10-31 22:00:00,1.96149723,,,,,,
2022-10-31 22:10:00,1.64564979,,,,,,
2022-10-31 22:20:00,2.137292536,,,,,,
2022-10-31 22:30:00,2.433916552,,,,,,
2022-10-31 22:40:00,2.303726846,,,,,,
2022-10-31 22:50:00,2.095891115,,,,,,
2022-10-31 23:00:00,1.743058621,,,,,,
2022-10-31 23:10:00,2.324702042,,,,,,
2022-10-31 23:20:00,2.333571564,,,,,,
2022-10-31 23:30:00,2.226120587,,,,,,
2022-10-31 23:40:00,2.131666999,,,,,,
2022-10-31 23:50:00,1.652786752,,,,,,
2022-11-01 00:00:00,1.341966171,,,,,,
2022-11-01 00:10:00,1.594213334,,,,,,
2022-11-01 00:20:00,1.997055473,,,,,,
2022-11-01 00:30:00,1.261834722,,,,,,
2022-11-01 00:40:00,1.093170453,,,,,,
2022-11-01 00:50:00,1.213717747,,,,,,
2022-11-01 01:00:00,1.560835446,,,,,,
2022-11-01 01:10:00,1.075592495,,,,,,
2022-11-01 01:20:00,0.9495282017,,,,,,
2022-11-01 01:30:00,2.118081468,,,,,,
2022-11-01 01:40:00,1.708780254,,,,,,
2022-11-01 01:50:00,2.203909395,,,,,,
2022-11-01 02:00:00,2.063268976,,,,,,
2022-11-01 02:10:00,1.713966248,,,,,,
2022-11-01 02:20:00,1.350536275,,,,,,
2022-11-01 02:30:00,1.595050152,,,,,,
2022-11-01 02:40:00,1.820442993,,,,,,
2022-11-01 02:50:00,1.89532443,,,,,,
2022-11-01 03:00:00,2.126703716,,,,,,
2022-11-01 03:10:00,1.993077979,,,,,,
2022-11-01 03:20:00,1.584974969,,,,,,
2022-11-01 03:30:00,1.087714883,,,,,,
2022-11-01 03:40:00,1.510868042,,,,,,
2022-11-01 03:50:00,1.892484227,,,,,,
2022-11-01 04:00:00,1.478800434,,,,,,
2022-11-01 04:10:00,1.050250219,,,,,,
2022-11-01 04:20:00,1.355632988,,,,,,
2022-11-01 04:30:00,1.68260185,,,,,,
2022-11-01 04:40:00,1.739057285,,,,,,
2022-11-01 04:50:00,1.620732169,,,,,,
2022-11-01 05:00:00,1.745528891,,,,,,
2022-11-01 05:10:00,1.796274641,,,,,,
