timestamp,wind_speed,anomaly_score,signal_active_power,signal_wind_speed,signal_rotor_speed,signal_pitch_angle,signal_ambient_temperature
2022-10-31 15:20:00,11.9,2.168254786,0.9031707317,11.9,14.8,1.2,23
2022-10-31 15:30:00,11.3,2.008097816,0.8512195122,11.3,14.7,0.8,23
2022-10-31 15:40:00,12.0,2.285824175,0.9276585366,12,14.8,2.3,23
2022-10-31 15:50:00,11.1,2.098882908,0.8566829268,11.1,14.7,0.3,23
2022-10-31 16:00:00,11.1,2.034739353,0.8464390244,11.1,14.7,0.4,23
2022-10-31 16:10:00,10.7,1.766645145,0.7826341463,10.7,14.7,-0.5,23
2022-10-31 16:20:00,11.3,1.938362468,0.8387317073,11.3,14.7,0.7,23
2022-10-31 16:30:00,12.2,2.27500497,0.932,12.2,14.8,2,23
2022-10-31 16:40:00,9.6,1.324372067,0.6456097561,9.6,14.4,-1.2,23
2022-10-31 16:50:00,9.6,1.240442595,0.6287317073,9.6,14.4,-1.1,23
2022-10-31 17:00:00,10.7,1.841455747,0.8005365854,10.7,14.7,-0.4,22
2022-10-31 17:10:00,10.7,1.752455167,0.7854146341,10.7,14.7,0,22
2022-10-31 17:20:00,10.4,1.527945121,0.7318536585,10.4,14.7,-0.7,22
2022-10-31 17:30:00,10.4,1.65339378,0.7530731707,10.4,14.7,-0.5,22
2022-10-31 17:40:00,9.2,1.087444211,0.5823902439,9.2,14.4,-1.7,22
2022-10-31 17:50:00,10.1,1.32693451,0.6827804878,10.1,14.6,-1,21
2022-10-31 18:00:00,10.5,1.745390762,0.7774146341,10.5,14.7,-0.8,21
2022-10-31 18:10:00,10.5,1.646525554,0.7610731707,10.5,14.7,-0.6,21
2022-10-31 18:20:00,10.4,2.015168848,0.8096585366,10.4,14.7,-0.9,21
2022-10-31 18:30:00,9.8,1.420785668,0.6821463415,9.8,14.7,-1.5,21
2022-10-31 18:40:00,9.4,1.175763845,0.612097561,9.4,14.6,-1.7,20
2022-10-31 18:50:00,8.1,0.8811943043,0.4231219512,8.1,14.1,-2.2,20
2022-10-31 19:00:00,8.1,0.8336555316,0.4395609756,8.1,13.9,-2,20
2022-10-31 19:10:00,7.1,0.9279027155,0.2917073171,7.1,13.1,-2,20
2022-10-31 19:20:00,7.9,0.8827738196,0.3808780488,7.9,13.8,-2,20
2022-10-31 19:30:00,8.1,0.8672316695,0.4151219512,8.1,14,-2.1,20
2022-10-31 19:40:00,8.2,0.8839681443,0.4233170732,8.2,14.1,-2,20
2022-10-31 19:50:00,8.9,0.9172780859,0.5029756098,8.9,14.3,-1.8,20
2022-10-31 20:00:00,9.1,0.9759981612,0.5383902439,9.1,14.5,-1.8,20
2022-10-31 20:10:00,9.4,1.035352116,0.5710731707,9.4,14.6,-1.7,20
2022-10-31 20:20:00,8.2,0.9685105289,0.3987804878,8.2,14.2,-2.2,20
2022-10-31 20:30:00,8.3,0.8962283399,0.4602926829,8.3,14.2,-2.1,20
2022-10-31 20:40:00,8.4,0.9533209647,0.4869268293,8.4,14.3,-2.1,20
2022-10-31 20:50:00,8.5,0.8842469609,0.4752682927,8.5,14.2,-2,20
2022-10-31 21:00:00,8.6,0.9495258434,0.5070731707,8.6,14.3,-2,20
2022-10-31 21:10:00,8.8,0.9859158243,0.5356097561,8.8,14.3,-1.9,20
2022-10-31 21:20:00,8.7,0.9309753091,0.4979512195,8.7,14.4,-2,20
2022-10-31 21:30:00,9.6,1.129179546,0.6143902439,9.6,14.5,-1.4,20
2022-10-31 21:40:00,9.3,1.183303059,0.6095121951,9.3,14.5,-1.7,20
2022-10-31 21:50:00,10.1,1.650659577,0.7394146341,10.1,14.6,-1.2,20
2022-10-31 22:00:00,10.1,1.96149723,0.7826829268,10.1,14.6,-1.1,20
2022-10-31 22:10:00,9.9,1.64564979,0.7246341463,9.9,14.6,-1.2,20
2022-10-31 22:20:00,11.4,2.137292536,0.8865365854,11.4,14.8,0.4,20
2022-10-31 22:30:00,10.9,2.433916552,0.8990731707,10.9,14.7,0.1,20
2022-10-31 22:40:00,10.6,2.303726846,0.8614146341,10.6,14.7,-0.3,20
2022-10-31 22:50:00,10.7,2.095891115,0.8407804878,10.7,14.7,-0.3,20
2022-10-31 23:00:00,10.6,1.743058621,0.7824390244,10.6,14.7,-0.6,20
2022-10-31 23:10:00,12.2,2.324702042,0.9498536585,12.2,14.8,2.7,20
2022-10-31 23:20:00,11.7,2.333571564,0.931804878,11.7,14.8,1.2,20
2022-10-31 23:30:00,11.2,2.226120587,0.8897560976,11.2,14.7,0.2,20
2022-10-31 23:40:00,10.9,2.131666999,0.8587804878,10.9,14.7,-0.3,20
2022-10-31 23:50:00,10.1,1.652786752,0.7381463415,10.1,14.7,-1.1,20
2022-11-01 00:00:00,9.5,1.341966171,0.6495121951,9.5,14.6,-1.6,20
2022-11-01 00:10:00,10.1,1.594213334,0.7294146341,10.1,14.7,-1.2,20
2022-11-01 00:20:00,10.5,1.997055473,0.814097561,10.5,14.7,-0.6,20
2022-11-01 00:30:00,9.3,1.261834722,0.6260487805,9.3,14.4,-1.6,20
2022-11-01 00:40:00,9.2,1.093170453,0.5836097561,9.2,14.5,-1.8,20
2022-11-01 00:50:00,9.4,1.213717747,0.6225365854,9.4,14.5,-1.7,20
2022-11-01 01:00:00,10.3,1.560835446,0.735804878,10.3,14.7,-1,20
2022-11-01 01:10:00,9.0,1.075592495,0.5638536585,9,14.5,-1.8,20
2022-11-01 01:20:00,8.7,0.9495282017,0.5222926829,8.7,14.2,-1.8,20
2022-11-01 01:30:00,10.9,2.118081468,0.8564878049,10.9,14.7,-0.1,20
2022-11-01 01:40:00,10.4,1.708780254,0.7663414634,10.4,14.6,-0.7,20
2022-11-01 01:50:00,11.4,2.203909395,0.8965853659,11.4,14.7,0.8,20
2022-11-01 02:00:00,10.5,2.063268976,0.8231707317,10.5,14.7,-0.6,20
2022-11-01 02:10:00,10.3,1.713966248,0.7601463415,10.3,14.7,-0.8,20
2022-11-01 02:20:00,9.6,1.350536275,0.66,9.6,14.5,-1.4,20
2022-11-01 02:30:00,10.4,1.595050152,0.7473170732,10.4,14.6,-0.6,20
2022-11-01 02:40:00,11.1,1.820442993,0.8183414634,11.1,14.7,0,20
2022-11-01 02:50:00,10.5,1.89532443,0.7992682927,10.5,14.7,-0.4,20
2022-11-01 03:00:00,11.1,2.126703716,0.8695121951,11.1,14.7,0,20
2022-11-01 03:10:00,10.4,1.993077979,0.8062439024,10.4,14.7,-0.5,20
2022-11-01 03:20:00,9.9,1.584974969,0.7163414634,9.9,14.5,-0.8,20
2022-11-01 03:30:00,9.0,1.087714883,0.5744390244,9,14.3,-1.7,20
2022-11-01 03:40:00,9.9,1.510868042,0.7043902439,9.9,14.6,-1.2,20
2022-11-01 03:50:00,10.7,1.892484227,0.8114634146,10.7,14.7,-0.4,20
2022-11-01 04:00:00,9.9,1.478800434,0.6992682927,9.9,14.6,-1.2,20
2022-11-01 04:10:00,9.2,1.050250219,0.579804878,9.2,14.3,-1.7,20
2022-11-01 04:20:00,9.8,1.355632988,0.6720487805,9.8,14.6,-1.3,20
2022-11-01 04:30:00,10.2,1.68260185,0.7492195122,10.2,14.7,-1,20
2022-11-01 04:40:00,10.7,1.739057285,0.7869756098,10.7,14.7,-0.6,20
2022-11-01 04:50:00,9.8,1.620732169,0.7138536585,9.8,14.6,-1.3,20
2022-11-01 05:00:00,10.5,1.745528891,0.7776097561,10.5,14.7,-0.9,20
2022-11-01 05:10:00,10.3,1.796274641,0.7730243902,10.3,14.7,-1.1,20
2022-11-01 05:20:00,10.8,1.9317906,0.8227804878,10.8,14.8,-0.4,20
2022-11-01 05:30:00,10.6,2.089813488,0.8335609756,10.6,14.7,-0.5,20
2022-11-01 05:40:00,10.1,1.663223937,0.7399512195,10.1,14.7,-1.2,20
2022-11-01 05:50:00,10.3,1.794746972,0.7725853659,10.3,14.7,-1,20
2022-11-01 06:00:00,11.8,2.312354167,0.9325853659,11.8,14.8,1.8,20
2022-11-01 06:10:00,10.8,1.885631948,0.8158536585,10.8,14.7,-0.2,20
2022-11-01 06:20:00,10.5,1.736286896,0.7756585366,10.5,14.7,-0.6,20
2022-11-01 06:30:00,11.5,2.232080729,0.9065365854,11.5,14.8,0.5,20
2022-11-01 06:40:00,10.0,1.519749343,0.7111707317,10,14.7,-1.3,20
2022-11-01 06:50:00,9.5,1.235101357,0.6306341463,9.5,14.6,-1.6,20
2022-11-01 07:00:00,10.2,1.62838403,0.7408780488,10.2,14.7,-1,20
2022-11-01 07:10:00,8.9,1.048609966,0.554,8.9,14.4,-1.8,20
2022-11-01 07:20:00,8.9,0.9263950841,0.5273658537,8.9,14.2,-1.8,20
2022-11-01 07:30:00,11.6,1.976501012,0.8651219512,11.6,14.8,1.7,20
2022-11-01 07:40:00,12.2,2.320492189,0.9483414634,12.2,14.8,3.7,20
2022-11-01 07:50:00,11.3,2.339631496,0.9109756098,11.3,14.8,0.7,20
2022-11-01 08:00:00,9.9,1.650557538,0.7238536585,9.9,14.7,-1.3,20
2022-11-01 08:10:00,9.2,1.147008528,0.5914146341,9.2,14.6,-1.8,20
2022-11-01 08:20:00,9.7,1.362030133,0.6673170732,9.7,14.6,-1.6,20
2022-11-01 08:30:00,9.5,1.360371046,0.6528292683,9.5,14.6,-1.7,20
2022-11-01 08:40:00,8.6,0.939429417,0.4927804878,8.6,14.4,-2,20
