timestamp,wind_speed,anomaly_score,signal_active_power,signal_wind_speed,signal_rotor_speed,signal_pitch_angle,signal_ambient_temperature
2022-03-03 14:00:00,6.0,8.857247265,-0.001365853659,6,0,86.1,14
2022-03-03 14:10:00,6.0,9.28081778,-0.00112195122,6,0,89.6,14
2022-03-03 14:40:00,5.5,9.136173336,-0.001073170732,5.5,0,89.6,14
2022-03-03 14:50:00,5.4,6.723851981,-0.004975609756,5.4,1.4,67.5,14
2022-03-03 15:00:00,4.6,9.070332585,-0.001853658537,4.6,0,89.7,14
2022-03-03 15:10:00,4.7,9.066717802,-0.001219512195,4.7,0,89.7,14
2022-03-03 15:20:00,5.1,9.086266002,-0.00156097561,5.1,0,89.7,14
2022-03-03 15:30:00,4.3,9.095089086,-0.002,4.3,0,89.7,14
2022-03-03 15:40:00,3.5,9.269076007,-0.001902439024,3.5,0,89.7,15
2022-03-03 15:50:00,3.7,9.221006523,-0.001951219512,3.7,0,89.7,14
2022-03-03 16:00:00,4.0,9.126686577,-0.001951219512,4,0,89.7,15
2022-03-03 16:10:00,4.5,9.07572461,-0.001902439024,4.5,0,89.7,14
2022-03-03 16:20:00,4.6,9.070494695,-0.001951219512,4.6,0,89.7,14
2022-03-03 16:30:00,4.5,9.075866446,-0.002,4.5,0,89.7,14
2022-03-03 16:40:00,4.8,9.068458339,-0.001902439024,4.8,0,89.7,14
2022-03-03 16:50:00,4.5,9.075795507,-0.001951219512,4.5,0,89.7,14
2022-03-03 17:00:00,4.0,9.145329628,-0.001902439024,4,0,89.7,14
2022-03-03 17:10:00,3.9,9.167779133,-0.001951219512,3.9,0,89.7,14
2022-03-03 17:20:00,4.2,9.109002857,-0.002,4.2,0,89.7,14
2022-03-03 17:30:00,4.1,9.125707884,-0.001902439024,4.1,0,89.7,14
2022-03-03 17:40:00,4.4,9.083979376,-0.001951219512,4.4,0,89.7,14
2022-03-03 17:50:00,4.7,9.068081994,-0.001951219512,4.7,0,89.7,14
2022-03-03 18:00:00,3.4,9.087299415,-0.002195121951,3.4,0,88.2,14
2022-03-03 18:10:00,3.9,8.6307937,-0.002048780488,3.9,0,86,13
2022-03-03 18:20:00,4.0,8.612051848,-0.001365853659,4,0,86,13
2022-03-03 18:30:00,2.9,8.956733006,-0.001268292683,2.9,0,86,14
2022-03-03 18:40:00,3.1,4.703796588,-0.003219512195,3.1,0.9,56.1,14
2022-03-03 18:50:00,3.5,8.76447966,-0.001804878049,3.5,0,86.2,13
2022-03-03 19:10:00,2.4,4.453991649,-0.002634146341,2.4,0.4,53.7,13
2022-03-03 19:20:00,3.1,1.458899606,-0.001902439024,3.1,7.6,8.7,13
2022-03-03 19:30:00,3.2,4.072481357,-0.001951219512,3.2,4.2,42.6,13
2022-03-03 19:40:00,3.4,1.910389006,-0.001902439024,3.4,3.7,20.9,13
2022-03-03 19:50:00,3.4,2.105509028,0.014,3.4,11,0.4,13
2022-03-03 20:00:00,2.8,1.827930909,-0.001902439024,2.8,2.4,23.8,13
2022-03-03 20:10:00,3.6,1.429413543,0.009219512195,3.6,7,10.6,13
2022-03-03 20:20:00,3.2,1.67659833,0.003463414634,3.2,8.7,7.4,13
2022-03-03 20:30:00,3.0,2.049094076,-0.002536585366,3,2.1,24,13
2022-03-03 20:40:00,2.3,2.365806932,-0.002536585366,2.3,0.3,24,13
2022-03-03 20:50:00,2.5,2.042489089,-0.00243902439,2.5,1.3,24,13
2022-03-03 21:00:00,2.2,2.238297342,-0.002487804878,2.2,0.5,24,13
2022-03-03 21:10:00,1.9,2.364633046,-0.00243902439,1.9,0,24,13
2022-03-03 21:20:00,1.7000000000000002,2.357745699,-0.00243902439,1.7,0,24,13
